"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 11";-0,116090508022071;0,212554648604417;-0,390705401817253;0,174915482247443;0,828008568689984;-0,225266703445435;-0,11737421310722;0,214905034419197;-0,39502574221074;0,176849661861763;0,837164518028861;-0,227757656561712;0,0204292240704446;0,0495698090563075;0,117212381138487;0,0150819444177967;0,237959144339512;0,012172426806207;0,000200928408299639;0,000673579925395532;0,00227586633623714;0,000456146581016625;0,0102215694253255;0,000756557476997526;0,0149089795991861;0,0735573947508373;8,06678716361212e-05
"classe 12";-1,0494111269426;2,15592727683617;-0,0478482922410292;0,426819595942018;0,987917523695449;0,604141906815303;-0,389078786128703;0,799329782501015;-0,0177401925570485;0,158247274134484;0,366279469548375;0,223991144860459;0,178271067832697;0,544597111465073;0,00018773213922579;0,00959004447036186;0,0361747220094876;0,00934958160315536;0,00142230661922992;0,00600302450577895;2,95688739289636e-06;0,000235283028909155;0,00126050124737443;0,000471389414390521;0,0012915222775316;0,225092380961714;6,54370167537341e-05
"classe 13";-0,838795890939516;0,987164660777523;-0,485663674002518;0,162038465075149;0,425558108663427;0,630427674868084;-0,528524202891571;0,622011172319619;-0,306016051042006;0,102100226666218;0,268143612283862;0,397231660216212;0,218155229361235;0,218700522892987;0,0370459289807458;0,00264747376071012;0,0128571605568098;0,019500614408633;0,00322589773760377;0,00446804158903711;0,00108145698296466;0,000120385518782913;0,000830339594212525;0,00182225246743622;0,00458498593075542;0,162640628397304;0,000121281928655788
"classe 14";-1,08976284571503;0,26619732717582;-2,03971690387038;-0,973917519222648;1,25295363655533;0,0714987496875951;-0,386683698450799;0,0944555665434943;-0,723758640957982;-0,345577966618915;0,444589158160095;0,0253701078840387;0,212600688970747;0,00918175366810741;0,377273822563881;0,0552188571409297;0,0643494683846059;0,000144817912906138;0,00130828980403452;7,80633786124654e-05;0,00458331549198153;0,00104492307331466;0,00172945778119323;5,63166557632594e-06;0,00110164067525826;0,214045068565735;5,04719885300541e-05
"classe 15";-0,24367583709376;0,258640244209371;0,510219458609189;0,14226952059252;-0,3950727094521;0,941351542365575;-0,202427227416893;0,214858511037292;0,423851259165536;0,118186624258494;-0,328196156649281;0,782002782952823;0,0528772116439192;0,0431174827370705;0,117428592685965;0,00586151299745488;0,031825260109135;0,124873994822704;0,00150265514063271;0,00169288162649241;0,00658792161701502;0,000512221878173942;0,00394992136504265;0,0224252898539633;0,025306634234016;0,0959696160100701;0,000233078332491656
"classe 16";-0,111116191413314;0,184361668394429;-0,000220259757703518;0,327098069131261;-0,372345055885658;0,207521113839197;-0,191969487336879;0,318511771471763;-0,000380530975994405;0,56510979940307;-0,643280592878801;0,358523103866169;0,0122806885448826;0,0244695996917291;2,44430021362179e-08;0,0346071924171065;0,0315742827431846;0,00677824587348477;9,70918087436194e-05;0,000267281657945226;3,81503223221857e-10;0,000841363869408003;0,00109023238962156;0,000338651089213661;0,0078637173906994;0,0908074649777324;6,48441797557677e-05
"classe 17";-0,237737973319517;-0,242059214015266;1,15370639300257;0,0843677986579181;1,20968960044888;-0,269656303539908;-0,137502784586042;-0,140002101881615;0,667280196838243;0,0487966103305968;0,699659739771336;-0,155963694399309;0,0341772413437515;0,0256448824752418;0,407705621957672;0,0013997024155329;0,202610559166568;0,0069580214447251;0,000204092722413567;0,00021157952810469;0,00480641210758518;2,57030015101234e-05;0,00528418849077158;0,000262573903421647;0,00361102426392233;0,116462368127921;4,89780669022606e-05
"classe 18";-0,945873402482792;0,867459815108096;-0,848041957567399;0,0831120693385842;0,608146696108459;-1,31742123812951;-0,44694868211566;0,409896313960378;-0,400720893851785;0,0392725176131183;0,287364422813034;-0,622514265257476;0,273177424868007;0,166301088966292;0,111231980063401;0,000685881920061516;0,0258565020106645;0,0838596058345909;0,00267272203573045;0,00224794922755829;0,00214843612902686;2,0635545716907e-05;0,00110485292733171;0,00518486064422456;0,00298736141507627;0,163895176891633;8,0245394045607e-05
"classe 19";-1,7042022944527;1,63345918687358;0,238290035157265;0,820250572416698;-0,965846736553287;0,0304093236750891;-0,633542425435812;0,607243458403298;0,0885850508018479;0,304930663927357;-0,359056484119887;0,0113047592646069;0,478480428126837;0,318167667976894;0,00473859790425967;0,0360460229474987;0,0351894604538172;2,41079412916095e-05;0,0190638917155568;0,0175140202189181;0,000372718572269683;0,00441633851996324;0,00612330235735986;6,0699175736554e-06;0,00656401056134567;0,223123143511315;0,000326782289371684
"classe 20";1,14296191632407;0,140565494355493;-0,25892736909378;-0,371199812208941;1,22899782451596;0,196951050513068;0,65124410716408;0,0800923010313715;-0,147533282515787;-0,211504588935879;0,700266193914516;0,112220021694969;0,618747091499809;0,00677368009260456;0,0160850263467269;0,0212230369585332;0,163804627670224;0,00290730750964618;0,00961637312050085;0,000145447156344105;0,000493518802287129;0,00101429265784487;0,011118597642578;0,000285538313021475;0,00736118590882082;0,131592378839802;0,0001274703745361
"classe 21";-0,0379517813433216;-0,112433448647488;0,254865556059284;0,201335483895653;0,583308702918401;-1,50853470155665;-0,0229463599986498;-0,067979375334617;0,154096503341641;0,121731216044356;0,352679400379883;-0,912088421337458;0,000243012200633657;0,00154373373283004;0,0055513965290463;0,00222406142453863;0,0131442238915789;0,0607573850350252;5,12800559334002e-06;4,50064982315133e-05;0,000231263158504097;0,000144319430190202;0,00121138187696041;0,00810204721359602;0,00356028004262515;0,220482279004713;0,000173073883418211
"classe 22";-1,34294988493334;0,228058784164447;0,0853948130661876;0,270461850645165;5,59767276620576;-5,30769595286546;-0,171328158360149;0,0290948247042657;0,0108943276441513;0,0345044378033613;0,714128633463038;-0,677134555013711;0,0790219339668864;0,00164945029732308;0,000161847961842616;0,00104227532506781;0,314352806873393;0,195328147451277;0,000106278890508587;3,06493316534984e-06;4,29724765880778e-07;4,31061692787719e-06;0,00184647066461962;0,0016601199655763;5,89287731193128e-05;0,432654816104944;1,10308882307076e-05
