"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 11";-0,749330181270036;-0,416233342760472;-0,404994837947455;0,49428204260712;0,166352711155499;0,813632307792139;-0,553504743476042;-0,307457427138899;-0,299155925505748;0,365109349705314;0,12287909524558;0,60100253942129;0,0215443914137907;0,00450032249994168;0,00370294302144253;0,0053845571067858;0,000575581514199541;0,013190442086457;0,00846140266793043;0,00261077620683878;0,00247169505067113;0,00368167609691621;0,000417018842911981;0,00997590450060029;0,01506939831965;1,90826688468888;0,0548749503147597
"classe 12";-1,12332039187441;-0,191097759154693;-0,419485883087192;-0,899034944354054;-0,312747907382728;0,636390862579768;-0,673068948060814;-0,114501587135265;-0,251346743189385;-0,538682025754543;-0,187391688562747;0,381311450882987;0,029330685408323;0,000574656387765671;0,00240663318276592;0,0107914701349346;0,00123243221531161;0,00488852677075731;0,00166975206836622;4,83232230969378e-05;0,000232851695624171;0,00106954201473247;0,000129429576302834;0,000535910881311911;0,00132325853698619;2,45174636834713;0,00795418679837459
"classe 13";-0,36004289010626;-0,470727117466482;0,148710271403081;0,147982376641949;0,222579376630805;0,333879823346836;-0,482748449893415;-0,631154766624257;0,199391947392376;0,198415980147145;0,298436247456662;0,44766879613649;0,00527945947120691;0,00610944192342436;0,000529935713277614;0,000512287217623227;0,00109372997930645;0,0023576347979992;0,000602481232280877;0,00102984882996246;0,000102781979355819;0,00010177826433633;0,000230252782980783;0,000518102150131607;0,00464766743585705;1,8522197589684;0,015944836495261
"classe 14";-0,274286337367124;-1,73912853513895;0,0562052561669875;-0,206927870466268;0,0329220641678613;0,685632070817405;-0,144222379523085;-0,91445041718764;0,0295532612521555;-0,108804653395277;0,0173107362133953;0,360511900373199;0,00151896509789891;0,0413413762099937;3,75278411365303e-05;0,00049658084486143;1,18624077872998e-05;0,0049287511665967;8,47421453941133e-05;0,00340686140299871;3,5583197185794e-06;4,82313125643031e-05;1,2208581825821e-06;0,000529509006783973;0,0011263960120788;2,63065127930382;0,00779502778136494
"classe 15";-0,503130072733389;0,460497007593752;2,28014987856272;3,36698709049679;-0,617655814758224;-1,97560909164453;-0,109053406701341;0,0998126929305676;0,494222320474727;0,729794207178472;-0,133876852962374;-0,428213127041888;0,013066630488534;0,00741035144124742;0,157902905302078;0,336123209135843;0,0106746935597533;0,10462134285822;0,00628771974135193;0,00526727808968137;0,129139592872851;0,281588896269661;0,00947601395647866;0,0969470626676126;0,0248389150991845;1,64524839312027;0,0672350254572189
"classe 16";0,263055585204393;0,149110999028288;-0,153419669755206;-0,127086012795552;-0,149839286200495;0,25121043854084;0,565117606967065;0,320332491240819;-0,329588731470475;-0,273016607399556;-0,321897057541978;0,539670890329286;0,00346696791589427;0,000754147423345598;0,000693868431850426;0,000464796467557375;0,000609769152477197;0,00164189481920783;0,000545730815078622;0,000175348793787025;0,000185628865314087;0,000127373455681257;0,000177065852143514;0,000497689852811326;0,00788648393259427;1,66995827313642;0,0219935159320248
"classe 17";-1,23061708345465;0,521789076942978;-0,215040542034196;-0,469667600271242;-0,144028861375914;-0,486137753781204;-0,809583815963113;0,343268428269739;-0,141468329139473;-0,308979367484819;-0,0947520043149409;-0,319814557331738;0,0655676059795197;0,00798023237629931;0,00117799762162454;0,00548576491731323;0,000486857419854188;0,00531345917882501;0,00561007085472517;0,0010085848349573;0,000171302286225329;0,000817153547406551;7,68460451784093e-05;0,000875469795245348;0,00370443916434426;1,79643405762836;0,0119548746582346
"classe 18";-1,2185901782591;0,43396928827712;-0,130846154844487;-0,533742966599291;-0,198213794534909;-0,0893825426202861;-0,856851818530038;0,305145553017394;-0,0920044882409379;-0,375301425957317;-0,139374051535203;-0,0628493447226412;0,0500369454810309;0,00429611163964283;0,000339435801166015;0,00551381658696418;0,00071763313898866;0,00013979642120595;0,00447142959453961;0,000567086151546609;5,1552885597052e-05;0,000857818445127429;0,000118303829022274;2,40567225463142e-05;0,00301114070706172;2,03631650845989;0,0124859506558083
"classe 19";-1,1384544613287;0,579758470363521;0,424788151015655;0,344193850583745;-0,0381497147096467;-0,353900302436395;-0,793620068773479;0,404151393622639;0,296121112503479;0,239938580461861;-0,0265942821957258;-0,246704977580509;0,0703729859842007;0,0123552341569629;0,00576473986386367;0,00369482103871912;4,28367518279413e-05;0,00353143909598132;0,00851754917083778;0,00220890748919091;0,00118584550277153;0,000778555427289487;9,5645801723299e-06;0,000823085953574496;0,00657178463582145;1,60415259316201;0,0169112098251651
"classe 20";-0,860788408032657;0,0308546314827015;-0,742953266203091;-0,887833524263662;-0,16640447320268;-0,548345779054949;-0,554423878974877;0,0198731120346717;-0,478527624096147;-0,571843326202785;-0,107179200661704;-0,353183187652327;0,0209505739306318;1,82232551486441e-05;0,009183037791682;0,0128020266370732;0,000424416626603132;0,00441496551367805;0,00546555821444874;7,02234936673373e-06;0,00407159617124261;0,00581439837540301;0,000204254530331073;0,00221794470301559;0,00737635321587773;2,22295899270168;0,0364505937682777
