"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"adj_num";13,65297874614;12,3092528480392;-0,243177217744669;-0,867489304954946;0,491352820097164;-2,27716053278678;0,735948048083548;0,663516055750289;-0,013108187016564;-0,0467610089040419;0,0264858061815331;-0,122747708059762;0,626745954559415;0,36873781609119;0,000100716051297142;0,000822824763167184;0,000185865123686655;0,00275898108735453;0,534886507455947;0,434780642637446;0,000169688568194924;0,00215940982498524;0,000692777414503297;0,0148796977959319;0,00286950386883765;1,56184239665499;0,00699972906022802
"pro_int";3,96025841108106;-4,03958241633845;0,95033950923531;2,20807732505201;-6,07566739348847;4,73039880824024;0,401956174925074;-0,410007360081017;0,0964570475864785;0,224114242907299;-0,616664816308532;0,48012347010238;0,0411729127210299;0,0310066659485972;0,00120098703786023;0,00416232015005531;0,0221884421315091;0,00929575718233046;0,00123229074271835;0,00128215072461562;7,09616500957647e-05;0,000383084598349051;0,00290037476287282;0,00175817317280704;7,8571697492417e-05;1,76755644924076;0,000245478081704948
"num";-3,75836031068794;0,966598717184277;28,2659435265906;-49,0851962737964;-4,78564490215792;-0,659793707629768;-0,0659593202220482;0,0169638323743656;0,496068036677265;-0,861446458440491;-0,0839881912526551;-0,0115793965571328;0,011551404132742;0,000553029073324148;0,330964287755945;0,640739354806662;0,0042883791993327;5,63350918474931e-05;0,00409255939744825;0,000270701457293868;0,231486217591824;0,69807040892144;0,00663558330798365;0,000126128869669405;0,000289733134503288;3,16691631471131;0,00290583760401515
"adj_sup";-1,00346361483017;0,725089155536921;5,11920955107138;-1,90351962170595;-1,5413710203289;-2,87234772192367;-0,1548588283217;0,111898882426567;0,7900184733119;-0,29375934906682;-0,237871016636268;-0,44327307555131;0,00548365449340601;0,00207236966375311;0,0722917682333232;0,00641688008940036;0,00296248043498953;0,00710993397274126;0,000210978464749736;0,000110158417377911;0,0054908639494324;0,000759188435601659;0,000497793529384422;0,00172865726495511;0,000209524526646445;1,22721922826422;0,000315557982443058
"adj ";-2,27489073603681;-4,49571424940073;6,8804545194336;3,98276512532356;2,57996993178506;-11,8042810880842;-0,148528099321981;-0,293526138192261;0,449226336919888;0,260035580935526;0,168446784808435;-0,770704019363142;0,00173145255449713;0,0048944567196163;0,00802305883102995;0,00172584300378506;0,000509909482186234;0,00737722980723778;5,92985430292053e-05;0,000231590285077521;0,000542446854853455;0,000181757495501697;7,62697332693927e-05;0,00159662168553563;1,14583725509775e-05;4,95120385327014;0,000280895352609251
"nr";-1,8884038289515;2,13606886654283;0,477465339625554;0,342266936977185;0,561380809334612;0,115554276098579;-0,636491111338474;0,71996721565442;0,160930855987835;0,11536190498617;0,189214769499737;0,0389478502883221;0,496721231854605;0,460014013737953;0,0160850675481252;0,00530634227304609;0,0100510721778656;0,000294319974869865;0,333364383992385;0,426540186445822;0,0213114576431483;0,0109511404942839;0,0294608029096249;0,00124824977532584;0,0934823140019676;0,242657698199941;0,00550449651899644
"pro_ind";0,108989385845085;-0,318567921965658;1,83495890242554;1,30639096548921;-1,26533129431738;0,351710812312028;0,0414559387624228;-0,121172645962535;0,697957358881164;0,496907689177014;-0,481289955390312;0,133779099535562;0,00323339025905663;0,0199945384179515;0,464257156668794;0,151070071769802;0,0997866634056396;0,00532826566313356;0,000369014771829258;0,0031526766197554;0,104599118468777;0,0530177969440868;0,049737487065859;0,00384279113440443;0,0310652848960644;0,173584405259522;0,000936045053060864
"adj";0,0183409018370591;-0,430274628240673;0,221011076787392;0,322604346951737;0,599799919681786;-1,93293696320592;0,00870970375130962;-0,204328259154026;0,104953454398117;0,153197935183152;0,284832210373213;-0,917910605980278;0,000242420284369718;0,0965687571555118;0,0178308428781828;0,0243899212117151;0,0593628410711625;0,42607659815454;3,11534527505579e-05;0,0171457422147261;0,00452369061336774;0,00963840661255578;0,0333178999944373;0,346019198583425;0,0926114776880933;0,106682152940545;0,00105401879911492
"pro_dem";-0,537738165592875;0,264169832009636;2,00334250717681;1,64223788204296;-1,7075075178631;-2,80065095009922;-0,127354246972494;0,0625641849158031;0,474458003456377;0,388936441933025;-0,404394458216615;-0,663287108121549;0,0121822767778081;0,0021279957795323;0,0856472376656544;0,0369488780388743;0,0281245949565938;0,052291298507118;0,000524926100406979;0,000126684325862521;0,00728562572040781;0,00489585533426464;0,00529275381232651;0,0142388336202064;0,00181533359414772;0,441227114856877;0,0003534116254608
"conj";-0,313016157133812;-0,00607225871568091;2,00142227343552;1,13906830808839;-0,773189943689178;-2,21284095386539;-0,0948286908677856;-0,00183959943119601;0,606333729866802;0,345082367166209;-0,234238995276009;-0,670383320385508;0,00825294179899859;2,24798489167705e-06;0,170910575954479;0,0355399811607767;0,0115298047622749;0,0652680126107268;0,000813462719181852;3,06129144069958e-07;0,0332568874532693;0,0107721819661784;0,00496336869395826;0,040654118092919;0,0083024093683654;0,312045502433678;0,000808425489359013
