"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"classe 1";-0,625940407250343;1,22561113952388;-1,26405757141474;-1,63363784270449;-0,252187560471371;0,493791229616922;-0,509281061803948;-0,658182691951673;0,128570772054863;0,284329983065032;0,245509803815646;0,341589441064509;0,0547167520487685;0,209777899731682;0,223145453371182;0,372705587930444;0,139654306917932;1,02067177355159;0,145487788722868
"classe 2";-0,551073851986533;0,581974403074999;-1,12831415794939;2,13294995124854;-0,216734171361906;0,228887180093209;-0,44375945833308;0,838876928335127;0,105825369015707;0,0680799038697733;0,207725165053102;0,61836956206144;0,0406811293588386;0,0453712932945095;0,17054283065873;0,609445285578395;0,133959461109528;0,990465040423099;0,131417044001525
"classe 3";1,13958169655582;-1,07411756702569;-0,574941569872101;-0,185476507769092;0,678931988250654;-0,639930228433589;-0,342534654900976;-0,110501892557634;0,609025145576193;0,312096513589937;0,0725856165127046;0,00629272432115832;0,340197197648527;0,302234084484034;0,0865938845778221;0,00901192610304788;0,261962907186563;0,853792028126533;0,190960697542644
"classe 4";-1,59221609083242;-1,11939590965107;0,734722051617695;-0,186113881770156;-0,76230122141743;-0,535930313787098;0,351760995618174;-0,0891052666864809;0,719354413035076;0,205091334400433;0,0717205976142773;0,00383365495020741;0,472742042984567;0,233661759064401;0,100662186629097;0,00645918532168528;0,186474826000244;1,0976270337838;0,224662092877203
"classe 5";0,574267948824556;0,867050073636118;1,22787365452433;0,0924964648364212;0,356297402914057;0,537950429003257;0,761818929837691;0,0573882806230174;0,223931607292559;0,294452729580911;0,479349698623882;0,00226596450267037;0,0916628779592979;0,208954963425375;0,41905564476317;0,00237801506642826;0,277948498785733;0,709546924202661;0,139935072226967
