"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"120";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"121";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"122";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"123";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"124";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"125";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"126";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"127";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"128";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"129";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"130";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"131";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"132";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"133";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"135";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"136";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"137";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"138";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"139";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"140";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"141";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"142";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"143";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"144";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"145";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"146";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"147";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"148";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"149";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"150";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"151";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"152";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"153";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"154";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"155";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"156";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"157";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"158";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"159";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"160";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"161";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"162";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"163";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"164";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"165";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"166";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"167";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"168";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"169";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"170";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"171";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"172";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"173";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"174";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"175";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"176";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"177";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"178";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"179";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"180";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"181";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"182";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"183";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"184";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"185";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"186";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"187";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"188";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"189";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"190";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"191";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"192";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"193";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"194";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"195";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"196";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"197";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"198";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"199";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"200";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"201";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"202";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"203";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"204";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"205";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"206";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"207";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"208";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"209";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"210";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"211";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"212";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"213";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"214";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"215";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"216";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"217";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"219";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"220";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"221";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"222";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"223";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"224";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"225";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"226";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"227";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"228";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"229";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"230";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"231";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"232";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"233";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"234";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"235";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"236";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"238";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"239";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"240";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"241";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"242";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"243";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"244";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"245";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"246";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"247";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"248";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"249";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"250";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"251";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"252";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"253";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"254";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"255";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"256";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"257";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"258";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"259";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"260";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"261";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"262";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"263";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"264";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"265";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"266";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"267";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"268";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"269";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"270";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"271";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"272";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"273";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"274";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"275";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"276";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"277";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"278";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"279";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"280";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"281";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"282";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"283";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"284";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"285";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"286";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"287";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"288";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"289";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"290";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"291";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"292";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"293";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"294";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"295";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"296";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"297";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"298";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"299";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"300";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"301";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"302";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"303";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"304";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"305";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"306";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"307";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"308";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"309";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"310";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"311";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"313";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"314";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"315";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"316";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"317";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"318";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"319";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"320";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"321";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"322";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"323";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"324";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"325";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"326";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"327";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"328";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"329";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"330";0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5
"331";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"332";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"333";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"334";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
"335";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;3
