"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"legitimidade";1,03056236202326;0,368879759093474;0,987795656109588;-0,00995989268526256;0,698952161518241;0,250183117936235;0,669946753751657;-0,00675503858610435;0,664843313028381;0,0491339168070548;0,285998548908533;2,4221256034607e-05;0,000781699009924825;0,000100152238040968;0,000718166646436861;7,30130222350741e-08;0,000736022358799029;0,738990519929608;0,000401946953866137
"contexto";-0,308174117546095;-1,2193287111938;-0,0687092876639803;-0,312523696073174;-0,237470077510152;-0,939579500910673;-0,0529453933287966;-0,240821737143956;0,0956529347656746;0,863750997417407;0,00222636171103455;0,0383697061058991;7,56992293148847e-05;0,0011850610827203;3,76296369291087e-06;7,78511513245042e-05;0,000797074904690192;0,58260103766382;0,000270546327809555
"uso";-0,760838805764895;-1,08044813064897;-0,272325587484226;-0,184261114063347;-0,558722233333307;-0,793427448735479;-0,19998238691312;-0,135312211188356;0,44521863128139;0,517889193589308;0,026706918013647;0,0101852571156714;0,000449626672615644;0,000906722934498193;5,76028079493332e-05;2,6371457994808e-05;0,000776724056059804;0,666699658310619;0,000345244859632235
"criterio";-0,552816412884498;-0,0921152708361248;-0,523678453121904;-0,612792453019246;-0,563089393210299;-0,0938270477352001;-0,533409963114338;-0,62417996733131;0,52206826038404;0,00836122065285787;0,219358111644784;0,250212407318319;0,000245663976169199;6,82091890772719e-06;0,000220449455196262;0,000301860603277608;0,000803858520900322;0,447343906168808;0,000160865410278431
"tecnica";-1,75900573434986;-0,735585290999744;0,397143781191428;-0,552031301109757;-0,868960224006311;-0,363383897369235;0,196191599792805;-0,272707037676672;0,859729595721855;0,0867230261581535;0,0205202078131906;0,0330271703068055;0,00224584385175016;0,000392745411398266;0,000114482888833324;0,000221193547711395;0,000725846934483835;1,10920178295672;0,000893030239316743
"politica";-0,689510427528077;0,221875854923913;-1,10056168726273;2,06781119869302;-0,281216634913083;0,0904920053404493;-0,448863776166296;0,843356218725729;0,173592726744586;0,0103683803454665;0,207079679111817;0,608959213798128;0,00034831060824857;3,60665924525991e-05;0,000887388517826142;0,00313261332418594;0,000732630550693964;0,967607705886126;0,000685936102601807
"respectivo";-0,811184162194665;0,201553622502505;-0,0412122829494588;-0,105632767243056;-0,96168292779523;0,238947808437893;-0,0488583860177117;-0,125230784337029;0,958374291990988;0,0341285966320828;0,00115826632680488;0,00633884505011855;0,000493244751665367;3,04512246679351e-05;1,27314213970614e-06;8,36413167985757e-06;0,000749589591219287;0,484480305657472;0,000175944543299689
"pleno";0,687864146276065;-0,628396875218246;-0,588358017765908;0,579637513653189;0,55247289416812;-0,504710475487836;-0,472552405357808;0,465548344785903;0,475981484220168;0,229136212678555;0,163052296432732;0,131830006668541;0,000224680124419981;0,000187511256019672;0,000164377609961469;0,00015954098868753;0,000474853134709051;0,582950777889421;0,000161370105016699
"permitir";-0,279601314797642;0,128595432683893;-0,49358007262912;0,097267206896638;-0,47410768379817;0,21805363390694;-0,836942076515221;0,164931735763323;0,380466262441132;0,0464226369368886;0,555151891185241;0,0179592094367291;6,12521972120957e-05;1,29566981628388e-05;0,000190879148351944;7,41269520926218e-06;0,000783507672269934;0,265036309563322;5,50369051934835e-05
"edson_fachin";1,24277765380324;-0,0939072782869907;1,04723240091547;-0,0596099240500016;0,762919400864203;-0,0576480308189076;0,642877600371225;-0,0365934866970082;0,748130521203752;0,0024639392344754;0,248734196924557;0,00067134263721055;0,0006967384626746;3,97815244729453e-06;0,000494730922107513;1,60295027954552e-06;0,000451110477973598;0,840096144649539;0,00031837642215094
"praticar";-0,0226522889135019;0,677333492623495;0,476983866223313;0,912707601448604;-0,0183743841165424;0,549418463449188;0,386905041201229;0,740341963637444;0,000736616737935141;0,379894919195887;0,152926811185125;0,46644165288107;3,79412776529116e-07;0,000339228919675336;0,000168226785389922;0,000615958003078981;0,000739414166904093;0,487995191902473;0,000176083577529085
"pai";-1,85808433268726;-0,867640018950607;0,461125900885797;-0,0810185684058398;-0,883353260486051;-0,412485389487001;0,219224208974909;-0,0385170981220779;0,86553615151571;0,108861547602916;0,024960441207671;0,000641859673709198;0,00237715857936731;0,000518330138604121;0,000146408518129047;4,51956296751307e-06;0,000688537045328124;1,16774242230015;0,000938904514029884
"gilmar_mendes";1,36519510736886;-0,36849504846634;0,450532125924659;0,120636863941227;0,916862404996444;-0,2474805648969;0,302576508129717;0,0810194854987108;0,912354143802098;0,0383423122851562;0,0465247862587418;0,00277875765399689;0,000929261736110645;6,7703624857201e-05;0,000101204573120797;7,2561906684962e-06;0,000498595791444503;0,835674675000416;0,000348195449137282
"capaz";1,60491539539909;-1,94644384832461;-1,17099951874886;-0,448918316215633;0,569664884714343;-0,690890444217499;-0,415646399655065;-0,159343602526502;0,469875157063176;0,398660255900683;0,117125237868889;0,0143393491672538;0,00205306841684446;0,00301983277995973;0,00109298089100717;0,000160632636109737;0,000797074904690192;1,3689423008859;0,00149372078107024
"veicular";-0,172843861024771;1,29736973507836;-1,04350228372751;-0,995791053561771;-0,0887424922569668;0,666103053860357;-0,535760962436176;-0,511264787400219;0,0157453496980607;0,511697036580381;0,268713852355338;0,203843761366212;2,15833471129316e-05;0,0012160135159582;0,000786679231412161;0,000716386374975681;0,00072245512637877;0,805382235855879;0,000468613687513607
"revelar";0,864998600652686;-1,122559713987;-0,335995820076146;0,297221927968817;0,58191409056661;-0,755184244897694;-0,226035859394758;0,199951338395141;0,478888551286286;0,465225524202834;0,0338322007471748;0,0220537237637006;0,000558322029823636;0,000940313906829228;8,4240648933959e-05;6,59197646845285e-05;0,000746197783114223;0,730840186942271;0,000398564665998341
"observancia";0,650569141526734;-0,957625676947444;-0,694050555494035;0,0817091729876876;0,481089439987955;-0,708154708290602;-0,51324351518175;0,0604231245617883;0,358567159504959;0,448142508570699;0,191084147504615;0,00220618441972948;0,000302900958756772;0,000656304366404987;0,000344743384704686;4,77810136255723e-06;0,000715671510168641;0,635232115325158;0,000288787653519477
"especificar";0,189387426475317;-0,187959375810485;-0,2338257342927;-0,302540879496379;0,406180989041342;-0,403118235392707;-0,501488244419991;-0,648862260532867;0,305132773464981;0,173362652800377;0,21778604093577;0,303718532798883;2,62776975670554e-05;2,58829046844074e-05;4,00561900083588e-05;6,70583950423689e-05;0,000732630550693964;0,200461491237191;2,94406190908335e-05
"demonstrar";0,405263483538058;-0,456582807787459;-0,343248037672436;-0,0440413773835623;0,577496950983401;-0,650626543173206;-0,489125478210652;-0,062758580995438;0,48247243426354;0,353246324936868;0,162058770650017;0,00222247014957631;0,000119212005281493;0,000151315757385849;8,55187162966856e-05;1,40788386881181e-06;0,000725846934483835;0,341134358442534;8,44687316304415e-05
"decidir";0,553935594894129;1,01425260919119;1,60460737261022;0,192195943818467;0,278812066761553;0,510503150173875;0,807646054924104;0,0967378677469821;0,144723414280291;0,27986816825597;0,568612856995266;0,00679556046848846;0,000228966792584004;0,00076761989415947;0,00192128380089989;2,75640094579201e-05;0,000746197783114222;0,851361713291905;0,000540856664594449
"respeito";-0,257964856645968;-0,162440581657552;-0,393949295500544;0,874593914325898;-0,256298771744708;-0,161391447275565;-0,391404945151316;0,868945285538479;0,146969746768329;0,0336152939030727;0,160489405334626;0,658925553993973;4,96563786280899e-05;1,9689878048332e-05;0,000115806946536904;0,000570777515346904;0,000746197783114223;0,393433026934403;0,000115503616583936
"suprema_corte";0,50339044518818;-0,542274216270771;0,162896900784492;0,126192022459273;0,655401256154022;-0,706026913941405;0,212087524541397;0,164298728406548;0,573750738366647;0,384053932660091;0,0281318193467369;0,0140635096265131;0,000186509493828828;0,000216435710523292;1,95306479095839e-05;1,17207339788707e-05;0,000736022358799029;0,388568491809598;0,000111128683854652
"amplo";0,900411439008023;-1,45188882270151;-0,844481530022822;0,0434871298600836;0,472348736931051;-0,761649421427728;-0,443008347947396;0,022813005224364;0,343341679035467;0,514934781347061;0,141411160062757;0,000312379554717435;0,000629721851129127;0,00163731967163294;0,000553920026225047;1,46888652412295e-06;0,000776724056059804;0,898466694630524;0,000627004592208028
"regulamentar";-0,0663594141128706;1,06204809724986;-1,84448635339547;-0,911778707420822;-0,0286473524302272;0,458486057276203;-0,796264574135479;-0,393614776728345;0,00171194267255546;0,252937654081259;0,619289732020603;0,126060671225575;2,98721413258134e-06;0,000765155386104468;0,00230787435919392;0,000563949429027083;0,00067836162101293;0,937739428046156;0,000596520842601335
"dezembro";-0,355877424351976;0,985207691987628;0,23758644404962;-1,0824360580279;-0,233373631546302;0,646069351898821;0,155801990966399;-0,709828768258116;0,108249906972246;0,478545488889751;0,0225906550662578;0,39061394907174;8,41953724477517e-05;0,000645272167110693;3,75258605208599e-05;0,000778918191843785;0,000664794388592671;0,632427746146272;0,000265894390637077
"carmen_lucia";1,36498167971719;0,0804036593918251;1,04167884035552;-0,066108689811588;0,793499471671519;0,0467407454590078;0,605555094076253;-0,0384307065932636;0,783939494632914;0,00156899483650993;0,213774273685367;0,00071723684520727;0,000796261034336656;2,76282545719258e-06;0,000463734603266976;1,86775074770442e-06;0,000427367821238146;0,901383891478735;0,000347233328913759
"advogado_geral_da_uniao";0,456830396736842;1,48039872654484;1,57558963176454;-0,450051277868803;0,202579999500187;0,65647814905865;0,698690255935892;-0,199573820605987;0,0768891946264802;0,465750913246802;0,428252994717955;0,029106897408777;9,131265506795e-05;0,000958911196537207;0,0010861935322167;8,86227010316631e-05;0,00043754324555334;0,963266772849899;0,000405988884916932
"omissao";-0,0274071815006422;-0,227309333355393;0,668716013380414;0,193053369669779;-0,0374049641366434;-0,310228815826375;0,912654900231437;0,263476723018272;0,002951771412074;0,117119576016392;0,822803768037161;0,0571248845343689;5,47770305157469e-07;3,76794252972978e-05;0,000326101787851051;2,71784388229208e-05;0,000729238742588899;0,294949223487803;6,34401568160163e-05
"peticao_inicial";1,07970004699236;-0,0966243382570672;0,599034393862873;0,187096508574987;0,861986648509234;-0,0771407667626243;0,478243611219621;0,149369904005824;0,861725387554204;0,00398085809936331;0,124200979020883;0,010092775325545;0,0008224336081609;6,58669682212055e-06;0,000253161771088151;2,4695963518925e-05;0,000705496085853447;0,680053247210728;0,000326272481449204
"data";-0,622491159550243;0,909749687067818;0,391790301638269;-1,4450667218971;-0,334805410625432;0,489306736123238;0,210723495115717;-0,777225748162383;0,221264848797254;0,272603145832896;0,0410404644269588;0,465091540942884;0,000220803997397325;0,000471611498379254;8,74677425377215e-05;0,0011899161394555;0,000569823761650861;0,773750990271609;0,00034114812687729
"verificar";0,554241253045832;-0,518610369379415;-0,0198377123610593;-0,180798752423525;0,710086290967271;-0,664436491556761;-0,0254158049663894;-0,231636881618616;0,646351564047467;0,326433322071799;0,000387715480037377;0,0268273984006907;0,00022401001198743;0,000196133656823601;2,86980845848517e-07;2,38374937548304e-05;0,000729238742588899;0,403077622490462;0,000118480563232804
"suspensao";-0,23347638248506;0,939687849169312;1,25527671953398;-0,634256788617423;-0,136736516569954;0,55033250811459;0,735158580638962;-0,371455403597157;0,037373342099635;0,349208037964574;0,505840768745896;0,107577851189901;3,75329951673415e-05;0,000607987336809662;0,00108494134698404;0,000276985835141775;0,000688537045328124;0,706132547895934;0,00034332052778296
"ordinario";1,32815352060897;-0,371834123853113;0,199317382336462;-0,269532241374154;0,935730758773749;-0,26197018752133;0,140426089692538;-0,18989492164986;0,932992853688387;0,0421814235606019;0,00983854704075275;0,0149871757102528;0,00126842177863999;9,94181370842045e-05;2,85665296617329e-05;5,22382452742518e-05;0,000719063318273705;0,803958000881378;0,000464765473572423
"codigo";0,366436294785094;1,64564317375968;0,964578940185936;-0,122908400003081;0,188276954908949;0,845540384595042;0,495605888969099;-0,063151002274168;0,062806426634752;0,730666924557954;0,203770600403092;0,00275604840421916;9,19982591322308e-05;0,00185547021985377;0,000637467714849829;1,03501292545013e-05;0,000685145237223059;0,854910562893271;0,000500753518154282
"conhecer";1,18650399490224;0,461448287709202;1,41882321648128;-0,0229650649752973;0,622383460577264;0,242053784408514;0,744247054552688;-0,0120463788348938;0,569173504327961;0,0496584691710693;0,381084858126332;8,31683746422103e-05;0,000907242285958604;0,00013722427728592;0,00129730307409403;3,3987579120955e-07;0,000644443539962283;0,919541024636092;0,00054491290595829
"alegar";-0,20555734717033;0,840466954157736;-0,0284116364891554;-0,224387770259334;-0,22984946354256;0,939790677383718;-0,0317692337213678;-0,250905206403945;0,0899538009548898;0,867432679318186;0,000804646014484167;0,0418088737124378;3,05264910178982e-05;0,000510331248455513;5,83181013140799e-07;3,6375522735753e-05;0,00072245512637877;0,40072596846771;0,000116012784689154
"maior";-1,09963232604779;-0,326958176018715;-0,154655563885332;-0,137644198674663;-0,943288660376873;-0,280471874598706;-0,132666925318168;-0,118074204168883;0,937762158019345;0,0478214890581764;0,00868535670182706;0,00573099622065523;0,000869485074442477;7,68690543621463e-05;1,71988034020728e-05;1,36233200065919e-05;0,000719063318273705;0,663934733298237;0,000316969819613191
"autorizar";-0,299708671673422;0,066515077267828;-0,44108081320947;-0,777147060602743;-0,317199210479499;0,0703967952496482;-0,466821613557291;-0,822500172161398;0,214357616645747;0,0060900588052341;0,21738796155305;0,562164362995967;6,42853994257266e-05;3,16631361788033e-06;0,000139235526740683;0,000432235214608297;0,000715671510168641;0,378489722740817;0,000102523143041057
"educacao";-1,61400175364246;-0,456835158358274;-0,0270554690633073;1,00915934984936;-0,824411350005676;-0,233345526906802;-0,0138195858369922;0,515465624558709;0,834147589150474;0,0385473847904465;0,000109749837267005;0,127195276221817;0,0016787764918684;0,000134494311135047;4,71731644161204e-07;0,000656302972389981;0,000644443539962283;1,03325328619843;0,000688015884358244
"tese";0,896471936355041;0,0156721097433186;0,741171136715345;0,16268094941292;0,76320853553883;0,013342400850421;0,630993693049796;0,138497909556791;0,750145804052808;0,000132241631802687;0,240086720116368;0,00963523419901807;0,000561528613735684;1,71614279865428e-07;0,000383826972687068;1,84914893028788e-05;0,000698712469643317;0,605184921689772;0,000255902596173956
"subjetivo";1,69498570329538;-1,82680628043724;-0,944201902172564;-0,342990131373307;0,630836443633319;-0,6798971666354;-0,351411205935438;-0,127653392153217;0,546060774756431;0,365876805478823;0,0793409688075045;0,00872145095724065;0,00206585204013071;0,00239967333999459;0,000641057339187774;8,45922124307375e-05;0,000719063318273705;1,34112664611889;0,00129332215514531
"pretensao";0,902058576237763;-0,122209901047866;0,236788796634546;-0,0212467690638593;0,958787914302052;-0,12989552920326;0,251680148535597;-0,0225829518537005;0,958711020050534;0,0101501394516394;0,0309313870646536;0,000207453433169485;0,000557509308283977;1,02328221968541e-05;3,84153632312758e-05;3,09291822764119e-07;0,000685145237223059;0,538660490931022;0,000198798401600221
"ms";-1,16872891987476;0,739501535953228;-0,730188292461928;-2,31466344604117;-0,41837469691573;0,264722405437099;-0,261388505371211;-0,828589590991869;0,339718892793258;0,0784533086038551;0,0620898634055184;0,519737935197361;0,000732008193007299;0,00029306673187416;0,000285731480411825;0,00287120410956013;0,000535905680600214;1,17240640695889;0,000736622070245583
"mecanismo";1,2442595600906;-1,84053906468708;-1,4237942178663;-0,286651546492317;0,468777366769069;-0,693426905328971;-0,536417420995174;-0,107996563944556;0,345310291476057;0,435831497170241;0,211709747597374;0,00714846375633299;0,000866437399855787;0,00189585578040574;0,00113451349887687;4,59858052917706e-05;0,000559648337335667;1,23802800167601;0,000857780468388656
"b";-0,515833567568421;0,887990249036938;-0,278702338851779;-0,768320345663648;-0,393022228769839;0,676574633263063;-0,212347976684096;-0,585396130936916;0,269440548632764;0,460575817745987;0,0368284834402375;0,233155150180999;0,000167866261393245;0,000497462801781212;4,90033132021046e-05;0,00037241647524079;0,000630876307542024;0,58103509581117;0,000212984966003768
"ativo";0,794768219207625;0,356099218521935;0,590847013132214;-0,102356467225115;0,751643281495994;0,336776910147262;0,558787048953181;-0,0968025004624954;0,724088813443821;0,0838482260425715;0,187378516842774;0,00468444367083919;0,000392069761264297;7,87090017842391e-05;0,000216686798084606;6,50298780323956e-06;0,000620700883226831;0,546095774120132;0,000185105786409946
"prestar";0,0437498659187133;0,421050213028258;-0,331896689365995;-0,516575917010547;0,0586624095623025;0,564569045510913;-0,445026724427797;-0,692655563105002;0,00736635191005369;0,393557122822429;0,198501460049144;0,40057506521837;1,26595811707691e-06;0,000117255620120113;7,28570740240447e-05;0,000176495727057406;0,000661402580487606;0,298040125486682;5,87510131263748e-05
"pressuposto";1,63032454994217;-1,41593769334827;-0,685752574576943;-0,227938057470274;0,715974561706428;-0,621824267710743;-0,301155619008005;-0,100101449615834;0,655498103241524;0,285202004386876;0,0543021532782677;0,00499773909332973;0,00167684281579364;0,00126483100848176;0,000296673743329116;3,27776567899177e-05;0,000630876307542024;1,17736898477907;0,000874519303103713
"internacional";-1,27437312009773;-0,460062734452107;-0,348640322267197;1,61951460601609;-0,595471409372625;-0,21497173831084;-0,162907817805081;0,756744339420773;0,574662359433522;0,0432010839644788;0,0201388019256547;0,361997754676349;0,000925409088248886;0,000120607597982893;6,92621205725936e-05;0,00149454946588759;0,000569823761650861;0,982911619390993;0,000550515426817271
"contar";-0,966619848242101;0,669568507034989;-0,857809876981799;-0,773796433158078;-0,58639322265074;0,406189088026416;-0,520384408720528;-0,469418236073264;0,527573245636361;0,146016645782189;0,194541511732876;0,131868596848561;0,000633829847243534;0,000304124428896214;0,000499164112667406;0,000406176428268797;0,00067836162101293;0,778105650738728;0,00041071296058145
"assentar";0,680944112106142;-0,577401744737298;0,0832126469755478;0,356582501849964;0,705668815972497;-0,598366882546318;0,0862340521361599;0,369529815154276;0,654155419925175;0,271303361061619;0,00457399341567794;0,0699672255975174;0,000309827838980586;0,000222768450217273;4,62675149404194e-06;8,49605969692134e-05;0,000668186196697736;0,492260784443191;0,000161915333484008
"manifestar";0,334141339874582;1,10415588543291;1,26232739487844;0,243151307752669;0,19345243488328;0,639255366031258;0,730829379719256;0,140773400105066;0,0704838005483536;0,44394652598628;0,47101177435728;0,0145578991081056;7,80115511848105e-05;0,000851842447743244;0,00111337767472317;4,13096688344988e-05;0,000698712469643317;0,735884737129448;0,000378371210828197
"atender";0,543183657883909;-0,627134700999499;-1,11252479641348;-0,0177432731634694;0,391360095891494;-0,451846246030661;-0,801566476985395;-0,012783906485214;0,267844374318272;0,205945253434064;0,526098898344593;0,000111473903077993;0,000201150317217567;0,000268132214622573;0,000843814006639826;2,14632166053605e-07;0,000681753429117994;0,613662624685327;0,000256735945039387
"liberdade";-0,676899124096121;0,951785280919523;-1,13598804170917;3,39250170808726;-0,179860896071256;0,25290172109797;-0,301846789033559;0,901431801901985;0,0754345272376535;0,0860282763630788;0,0994783659930433;0,739058830406223;0,000281292240833907;0,000556144718264496;0,000792241097840194;0,00706561547385889;0,000613917267016701;1,44099710431479;0,00127478241717372
"justica";0,21529092708922;0,80176040805117;-0,598942389933869;1,64031938663436;0,111345880465924;0,414660848760153;-0,309765806934884;0,848353476012657;0,0283558606064931;0,226841010973931;0,102759110046095;0,642044018373483;2,97128652679898e-05;0,000412080715239304;0,000229965761192567;0,00172484436160015;0,000641051731857219;0,747529875110282;0,00035822029380002
"determinado";-0,721512070640862;0,518566772093416;-0,782286102883514;1,15160376602008;-0,436866723650091;0,313985830503199;-0,473664655977502;0,697281978605618;0,351858771043986;0,104841091633154;0,193673974350236;0,349626162972619;0,000342547029480274;0,000176946661922072;0,000402683870162764;0,000872648118153143;0,000658010772382542;0,711186743433302;0,000332813020821772
"impedir";0,336295057780918;-0,421354032198214;-0,141039979077076;0,140821209045003;0,585098619276281;-0,733087378959565;-0,245386588685798;0,245005964466848;0,486319208282106;0,440367993632974;0,0400519604152483;0,0332608376696663;7,78696605316923e-05;0,00012224233027829;1,36965687339961e-05;1,36541116248457e-05;0,000688537045328124;0,281957736625738;5,4738808879588e-05
"inobservancia";1,24664612514655;-1,14552745794242;-0,321495733643953;-0,23038393341075;0,717032388641172;-0,658872051060956;-0,184914426943387;-0,132509730504829;0,652953623902196;0,318015248979683;0,0203331767930347;0,00869795032508297;0,00102790331807654;0,000867914396175073;6,83622444832117e-05;3,51051038941103e-05;0,000661402580487606;0,902040974804177;0,000538168676123047
"inelegibilidade";0,91007526726776;1,90021936702749;2,86408923827975;0,286362419377713;0,255131507585812;0,532709600282811;0,802921946682925;0,0802791575592405;0,122088312114152;0,307020892923525;0,566175942540991;0,00471485242134686;0,00049161366497139;0,00214326959276125;0,00486902958282535;4,86744853459475e-05;0,000593566418386313;1,52287588465953;0,00137657012907042
"funcao";0,271949281386015;0,668478598646157;-1,04553514871397;-0,236559849100898;0,210445438090008;0,517295985592994;-0,809077712168311;-0,183059652979487;0,0854605883846824;0,297855790594531;0,591461087482162;0,0252225335386225;4,36471964211959e-05;0,000263727572725589;0,000645145684982987;3,30265029914232e-05;0,000590174610281249;0,543912724132751;0,000174597877258573
"ajuizado";1,00284979415509;0,354351075641687;1,08917274669392;-0,157738860914407;0,655240317814896;0,231525311940785;0,711641863874863;-0,103063152587467;0,612004751166267;0,0440749176512384;0,338014554691403;0,0059057764910952;0,000661766506809255;8,26229152347591e-05;0,000780596384316662;1,637232677717e-05;0,000658010772382542;0,749519153161328;0,000369656608006705
"tribunal_de_justica";1,3346296207372;-0,263072585145154;0,529241681904669;-0,231273757239469;0,90309135807763;-0,178010868708654;0,358117025005463;-0,156493852877131;0,90272884861479;0,0202314948238856;0,0664664892054839;0,0105731673558355;0,00108749006342289;4,22527484156586e-05;0,000171006201635363;3,26555114906962e-05;0,000610525458911637;0,821308544454786;0,000411828559482135
"destacar";-0,0171504922798285;-0,358096199907771;-0,432645114080336;-0,489087904938618;-0,0230230599608621;-0,480713331589331;-0,58078883338882;-0,656558422802707;0,00115254995845759;0,289832436505815;0,343422733605237;0,365592279930507;1,94544548553358e-07;8,4813563283458e-05;0,000123802522059741;0,000158212113020687;0,000661402580487606;0,295373108179992;5,7704248721296e-05
"prefeito";0,765639005506998;0,665550840649735;1,00744416077635;-0,356774221867048;0,519582930058764;0,451660447548479;0,68367831988934;-0,242116446829096;0,428954606564162;0,186967745906435;0,347747533405624;0,0363301141237889;0,000308184699034117;0,000232876381588191;0,00053358663101119;6,69190715782418e-05;0,00052573025628502;0,683506462036552;0,00024561123083658
"arguente";0,892559821659142;0,172679274169947;0,768621964808106;-0,0676619412648555;0,748535009639962;0,144815483532693;0,644595954103833;-0,0567439073862869;0,729365239588519;0,0157467817596533;0,253253136245128;0,00163484240670025;0,000508000090307425;1,90138276040186e-05;0,000376716554261023;2,91929531658121e-06;0,000637659923752154;0,611067301270589;0,000238104285808127
"justificar";0,521828270661894;-0,756442403331621;-0,134021802791862;0,176150611877153;0,552052202230834;-0,800255022768931;-0,141784252670611;0,186353133163416;0,437172123608871;0,529895180562702;0,0135022772004159;0,0194304186280048;0,000165325373394301;0,000347404977176195;1,09052396944014e-05;1,88387731612346e-05;0,000607133650806572;0,461451025637659;0,000129281247989019
"exigencia";-0,886753442890515;-0,757473003159304;-0,0023369770124222;-0,287438284804564;-0,738263450721827;-0,630631476679879;-0,0019456419676528;-0,239305730032086;0,684052170497003;0,287911333357868;2,22459621840969e-06;0,0280342715489214;0,000528083053029835;0,00038532818932396;3,66779745548175e-09;5,54862902408697e-05;0,0006715780048028;0,626877255739062;0,000263913429406507
"cabivel";1,52964550285994;-1,34417419385628;-0,389146516726841;-0,223433006358139;0,733579485464864;-0,644632113558751;-0,186624875487284;-0,107152846547531;0,673833061814001;0,300139267700793;0,0204200065648219;0,00560766392038018;0,00146819787271776;0,00113374166881843;9,50231223761557e-05;3,13254746533358e-05;0,00062748449943696;1,08952921150746;0,000744870473648
"diretor";-1,15887799242307;0,163611016054713;-0,416872929677989;-0,503652824960811;-0,864445425751387;0,122042868494996;-0,310959306791426;-0,375691301026272;0,872784685623246;0,0100345465978169;0,0528807894621502;0,0642999783167806;0,000870041707207602;1,73416223483557e-05;0,000112582795881589;0,000164333910298147;0,000647835348067348;0,72528450501852;0,000340785760256869
"programa";-1,62420039310728;0,0914623240188965;-0,766219422647767;-0,244357990318341;-0,895016140802116;0,0504003426052479;-0,422225455415546;-0,134653547922419;0,89697193587195;0,00164068452536167;0,0934683983681566;0,00791898123452798;0,00153005346439905;4,85190008497948e-06;0,000340513000199771;3,46322313041623e-05;0,000579999185966055;1,00270787567136;0,000583144570232833
"limite";-0,478969219919686;1,21171212766824;-1,43548751927158;-0,929191592692405;-0,222796162103869;0,563637078107996;-0,667727897202539;-0,432220510423953;0,0964750127234317;0,356155395394371;0,405748881257755;0,14162071062443;0,000137727210144877;0,000881461705197196;0,00123709594062726;0,00051834042838419;0,000600350034596443;0,901621844651943;0,000488037721259115
"grifar";-0,402464605678766;-1,33166727679633;0,289072560071639;0,00157093761561727;-0,283251580813537;-0,937217474401424;0,203447106788472;0,00110561415017499;0,132334378285062;0,835698718049852;0,0319661172501387;7,86414957731842e-07;9,99903404900413e-05;0,00109469747774433;5,1584164283988e-05;1,52342310965496e-09;0,000617309075121766;0,646867891338141;0,000258305617273984
"existir";0,405252664105754;-1,12127978140764;-0,549494379527914;-0,329779855622426;0,299391734963733;-0,828376785322709;-0,405954334693161;-0,243634087757958;0,153021371977605;0,675723932869905;0,131730305402161;0,0395243897503388;9,46960692336478e-05;0,000724950205519507;0,000174103180269752;6,27087930577802e-05;0,00057660737786099;0,605723014764169;0,000211557460636537
"constituir";0,202245492660937;0,134305125910795;-0,521996418085689;0,935639035541178;0,184099955984154;0,122255222815155;-0,475162716009556;0,851693172460289;0,0786077703305475;0,0199955767776154;0,245189391467978;0,656207261423857;2,67760361472497e-05;1,18079297124476e-05;0,000178370745910829;0,000573066798716153;0,000654618964277477;0,421764823073233;0,000116447264963047
"afastar";0,950080557515606;-0,149764762481298;0,269451955368721;0,222975598689542;0,928331537086601;-0,146336382800244;0,263283724648082;0,217871293783283;0,931550934844313;0,0133519904491107;0,0350838526735378;0,0200132220330328;0,000581708937062088;1,44545361207387e-05;4,67894083597393e-05;3,20405197134681e-05;0,000644443539962283;0,575547762878267;0,000213475291347137
"regional";0,523785148395818;1,36286692101814;1,84109416337168;0,39831962995186;0,219774527053186;0,571844073701854;0,77250300100075;0,167130565952047;0,0916106172935773;0,357756336786381;0,529968804803831;0,0206642411162279;0,000157262196955258;0,0010646941786551;0,00194298738386386;9,09455382977285e-05;0,000573215569755925;1,01182293132743;0,000586849871439778
"mencionar";-0,247073551570501;0,495320678167205;-0,425328379047471;-0,134965258402729;-0,347506028008042;0,696662675409914;-0,598219334535733;-0,189827039634505;0,207373606789753;0,480745101024241;0,287745501101983;0,0241357910840103;3,58203555979058e-05;0,000143962803193942;0,000106151491018509;1,06886131195096e-05;0,000586782802176184;0,317229641070445;5,90506790910199e-05
"instituicao";-1,18072031002743;0,350960601159121;-1,24882890782545;0,197452695194506;-0,668897862173267;0,198825067908697;-0,707482525345239;0,111860264089882;0,630644921434156;0,0321401981677892;0,330335749724142;0,00687913067390474;0,000903147550597811;7,97960459016803e-05;0,00101034693256718;2,52575239338147e-05;0,000647835348067348;0,86931830557158;0,000489578447205665
"empresa";-0,817805963189554;1,71676069428931;-2,17345152191524;-2,85994660399422;-0,201212510172047;0,422390816661963;-0,534754765979195;-0,703659622269489;0,0860641471276559;0,218767211288602;0,284629882931996;0,410538758651737;0,000367491107138399;0,00161944353859196;0,00259565043325171;0,00449430081806031;0,000549472913020473;1,62990908581118;0,00145973173422333
