"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"5";"***";"";""
"**";"classe";"1";"**";"";""
" 78";" 247";" 31.58";" 60.50";"realizacao";"7.339234e-15"
" 34";"  74";" 45.95";" 60.26";"orcamentar";"8.322148e-15"
" 48";" 124";" 38.71";" 60.21";"requerimento";"8.507426e-15"
" 15";"  20";" 75.00";" 59.81";"telecomunicacao";"1.043444e-14"
" 26";"  49";" 53.06";" 59.80";"fiscal";"1.049791e-14"
"158";" 635";" 24.88";" 59.77";"artigo";"1.068402e-14"
" 10";"  10";"100.00";" 59.61";"denatran";"1.155180e-14"
" 10";"  10";"100.00";" 59.61";"lixo";"1.155180e-14"
" 10";"  10";"100.00";" 59.61";"solteiro";"1.155180e-14"
" 35";"  78";" 44.87";" 59.28";"mes";"1.364816e-14"
" 14";"  18";" 77.78";" 58.87";"habitante";"1.685797e-14"
" 14";"  18";" 77.78";" 58.87";"dpu";"1.685797e-14"
" 14";"  18";" 77.78";" 58.87";"licenciamento";"1.685797e-14"
" 42";" 103";" 40.78";" 58.78";"meio_ambiente";"1.761261e-14"
" 17";"  25";" 68.00";" 58.52";"del";"2.013750e-14"
" 11";"  12";" 91.67";" 58.30";"remanejar";"2.254011e-14"
" 11";"  12";" 91.67";" 58.30";"numerario";"2.254011e-14"
" 23";"  41";" 56.10";" 58.17";"regulamentacao";"2.410106e-14"
" 28";"  57";" 49.12";" 56.15";"central";"6.699360e-14"
" 52";" 144";" 36.11";" 55.87";"editar";"7.729954e-14"
" 19";"  31";" 61.29";" 55.57";"ipca";"9.039754e-14"
" 34";"  78";" 43.59";" 54.40";"estrutura";"1.631971e-13"
" 14";"  19";" 73.68";" 54.38";"emissao";"1.654004e-13"
" 21";"  37";" 56.76";" 54.15";"tributario";"1.861158e-13"
"  9";"   9";"100.00";" 53.65";"devedor";"2.399506e-13"
"  9";"   9";"100.00";" 53.65";"contran";"2.399506e-13"
"  9";"   9";"100.00";" 53.65";"entornar";"2.399506e-13"
" 12";"  15";" 80.00";" 52.54";"periodico";"4.206364e-13"
" 12";"  15";" 80.00";" 52.54";"credenciar";"4.206364e-13"
" 10";"  11";" 90.91";" 52.39";"pasep";"4.544536e-13"
