"V1";"V2";"V3";"V4";"V5";"V6"
"  9";" 246";" 3.66";" -23.38";"sanitario";"1.332521e-06"
" 33";" 483";" 6.83";" -23.15";"merito";"1.499534e-06"
" 12";" 276";" 4.35";" -23.01";"stf";"1.609196e-06"
"  5";" 197";" 2.54";" -22.75";"assentar";"1.840272e-06"
"  3";" 172";" 1.74";" -22.58";"fundamental";"2.016349e-06"
"  0";" 133";" 0.00";" -22.55";"edson_fachin";"2.048492e-06"
"  2";" 159";" 1.26";" -22.49";"controle_concentrado";"2.113185e-06"
" 13";" 283";" 4.59";" -22.47";"admitir";"2.139417e-06"
"  8";" 229";" 3.49";" -22.41";"ementa";"2.205391e-06"
"  6";" 206";" 2.91";" -22.33";"tese";"2.298880e-06"
" 13";" 282";" 4.61";" -22.31";"sede";"2.319930e-06"
" 27";" 417";" 6.47";" -21.81";"via";"3.003211e-06"
"  2";" 154";" 1.30";" -21.64";"postulado";"3.291676e-06"
" 18";" 328";" 5.49";" -21.57";"imediato";"3.415144e-06"
"154";"1482";"10.39";" -21.45";"ato";"3.628485e-06"
" 12";" 265";" 4.53";" -21.29";"formular";"3.948356e-06"
"  1";" 138";" 0.72";" -21.11";"adolescente";"4.347639e-06"
"  1";" 137";" 0.73";" -20.93";"controle_abstrato_de_constitucionalidade";"4.752848e-06"
" 39";" 521";" 7.49";" -20.89";"recurso";"4.858774e-06"
"  0";" 122";" 0.00";" -20.67";"dias_toffoli";"5.464711e-06"
"  9";" 229";" 3.93";" -20.64";"amplo";"5.528650e-06"
"  6";" 195";" 3.08";" -20.52";"inobservancia";"5.911185e-06"
"  0";" 121";" 0.00";" -20.50";"idoneo";"5.975091e-06"
" 22";" 359";" 6.13";" -20.37";"protecao";"6.366173e-06"
" 58";" 684";" 8.48";" -20.34";"judicial";"6.484997e-06"
" 15";" 289";" 5.19";" -20.24";"expor";"6.840552e-06"
"  3";" 158";" 1.90";" -20.22";"politicar";"6.917701e-06"
"  1";" 131";" 0.76";" -19.91";"controle_concentrado_de_constitucionalidade";"8.114648e-06"
"  4";" 168";" 2.38";" -19.88";"legitimar";"8.243176e-06"
"  2";" 142";" 1.41";" -19.60";"crianca";"9.540317e-06"
" 31";" 437";" 7.09";" -19.45";"documento";"1.033701e-05"
"  1";" 127";" 0.79";" -19.23";"tse";"1.159490e-05"
"  0";" 113";" 0.00";" -19.13";"embargos_de_declaracao";"1.221338e-05"
"  1";" 126";" 0.79";" -19.06";"carmen_lucia";"1.267748e-05"
" 32";" 442";" 7.24";" -18.90";"ordem";"1.379809e-05"
" 20";" 329";" 6.08";" -18.85";"exame";"1.412403e-05"
"  1";" 124";" 0.81";" -18.72";"concentrado";"1.515605e-05"
"  2";" 135";" 1.48";" -18.42";"agravante";"1.775516e-05"
" 53";" 623";" 8.51";" -18.27";"sentido";"1.921883e-05"
"  2";" 133";" 1.50";" -18.08";"controle_de_constitucionalidade";"2.120459e-05"
"  6";" 180";" 3.33";" -18.07";"tribunal_de_justica";"2.131203e-05"
"  1";" 120";" 0.83";" -18.04";"enfrentamento";"2.166622e-05"
"  1";" 119";" 0.84";" -17.87";"oxigenio";"2.369204e-05"
" 32";" 434";" 7.37";" -17.86";"questao";"2.382346e-05"
"  2";" 131";" 1.53";" -17.74";"monocratico";"2.532507e-05"
" 15";" 272";" 5.51";" -17.70";"acordao";"2.583008e-05"
"  5";" 166";" 3.01";" -17.63";"evento";"2.685525e-05"
"  0";" 104";" 0.00";" -17.59";"negro";"2.734163e-05"
"  1";" 115";" 0.87";" -17.19";"doenca";"3.388186e-05"
" 10";" 217";" 4.61";" -17.09";"legitimidade";"3.565808e-05"
"  0";" 101";" 0.00";" -17.08";"reparar";"3.578324e-05"
"  2";" 127";" 1.57";" -17.06";"dj";"3.612782e-05"
"  2";" 127";" 1.57";" -17.06";"indole";"3.612782e-05"
"  4";" 150";" 2.67";" -16.89";"causa";"3.956493e-05"
"  7";" 182";" 3.85";" -16.61";"grifar";"4.581436e-05"
"  2";" 124";" 1.61";" -16.56";"autonomia";"4.716369e-05"
"  0";"  97";" 0.00";" -16.40";"luiz_fux";"5.124589e-05"
"  1";" 110";" 0.91";" -16.34";"inquerito";"5.301368e-05"
"  1";" 110";" 0.91";" -16.34";"ristf";"5.301368e-05"
"  8";" 190";" 4.21";" -16.17";"afastar";"5.777859e-05"
" 25";" 356";" 7.02";" -16.06";"interpretacao";"6.149524e-05"
"  0";"  95";" 0.00";" -16.06";"improvido";"6.133787e-05"
"  2";" 121";" 1.65";" -16.05";"enem";"6.157706e-05"
"  5";" 156";" 3.21";" -16.00";"juizo";"6.346948e-05"
"  5";" 156";" 3.21";" -16.00";"impossibilidade";"6.346948e-05"
"  1";" 108";" 0.93";" -16.00";"democratico";"6.342052e-05"
"  0";"  93";" 0.00";" -15.72";"dose";"7.342699e-05"
" 11";" 217";" 5.07";" -15.51";"suprema_corte";"8.186183e-05"
"  4";" 141";" 2.84";" -15.41";"peticao";"8.653341e-05"
"  0";"  91";" 0.00";" -15.38";"potencialidade";"8.791100e-05"
" 21";" 312";" 6.73";" -15.16";"reconhecer";"9.878714e-05"
" 20";" 302";" 6.62";" -15.08";"possivel";"1.029933e-04"
"  2";" 115";" 1.74";" -15.04";"partido_politico";"1.050008e-04"
"  3";" 127";" 2.36";" -15.03";"interpor";"1.058319e-04"
" 27";" 365";" 7.40";" -14.84";"fundamento";"1.172466e-04"
"  8";" 181";" 4.42";" -14.77";"liberdade";"1.214674e-04"
" 11";" 212";" 5.19";" -14.76";"ordinario";"1.217886e-04"
"  5";" 148";" 3.38";" -14.70";"essencial";"1.260496e-04"
"  7";" 169";" 4.14";" -14.56";"prejudicar";"1.359006e-04"
" 29";" 380";" 7.63";" -14.44";"autoridade";"1.444985e-04"
"  5";" 146";" 3.42";" -14.38";"tribunal_superior_eleitoral";"1.495910e-04"
"  2";" 111";" 1.80";" -14.37";"cessar";"1.499115e-04"
"  6";" 155";" 3.87";" -14.05";"mero";"1.776219e-04"
"  1";"  96";" 1.04";" -13.96";"incabivel";"1.863491e-04"
"  6";" 154";" 3.90";" -13.90";"regimento_interno";"1.932420e-04"
" 16";" 254";" 6.30";" -13.71";"entender";"2.128212e-04"
"  8";" 174";" 4.60";" -13.69";"vida";"2.157520e-04"
"  0";"  81";" 0.00";" -13.68";"solver";"2.167775e-04"
"  9";" 184";" 4.89";" -13.63";"governo_federal";"2.226926e-04"
"  7";" 163";" 4.29";" -13.62";"jurisdicional";"2.238079e-04"
" 10";" 194";" 5.15";" -13.59";"ajuizado";"2.270151e-04"
" 15";" 243";" 6.17";" -13.52";"evidenciar";"2.356453e-04"
"  3";" 117";" 2.56";" -13.37";"mandato";"2.550343e-04"
"  7";" 161";" 4.35";" -13.31";"pleito";"2.641755e-04"
"  6";" 150";" 4.00";" -13.26";"senhor";"2.705929e-04"
"  2";" 104";" 1.92";" -13.20";"incidental";"2.797315e-04"
"  2";" 104";" 1.92";" -13.20";"exaurimento";"2.797315e-04"
"  0";"  78";" 0.00";" -13.17";"declaratorio";"2.844407e-04"
" 25";" 333";" 7.51";" -13.08";"carater";"2.985357e-04"
" 13";" 220";" 5.91";" -13.02";"decidir";"3.080676e-04"
"  0";"  77";" 0.00";" -13.00";"america";"3.114316e-04"
"  4";" 126";" 3.17";" -12.96";"reger";"3.179356e-04"
"  1";"  90";" 1.11";" -12.95";"unanimidade";"3.200227e-04"
"  9";" 179";" 5.03";" -12.87";"justificar";"3.330485e-04"
"  8";" 168";" 4.76";" -12.77";"mostrar";"3.520944e-04"
"  4";" 123";" 3.25";" -12.48";"significar";"4.122346e-04"
"  1";"  87";" 1.15";" -12.44";"vedacao";"4.196137e-04"
" 13";" 215";" 6.05";" -12.31";"omissao";"4.504496e-04"
"  8";" 165";" 4.85";" -12.31";"ensino";"4.493464e-04"
" 60";" 626";" 9.58";" -12.23";"efeito";"4.692127e-04"
" 29";" 361";" 8.03";" -12.12";"eletronico";"4.996415e-04"
"  9";" 173";" 5.20";" -11.98";"supremo";"5.383769e-04"
"  5";" 131";" 3.82";" -11.98";"penal";"5.379281e-04"
"  0";"  71";" 0.00";" -11.98";"rescisorio";"5.371694e-04"
"  6";" 141";" 4.26";" -11.85";"conteudo";"5.754415e-04"
" 23";" 305";" 7.54";" -11.84";"direto";"5.802967e-04"
"  1";"  83";" 1.20";" -11.77";"luis_roberto_barroso";"6.025931e-04"
"  3";" 107";" 2.80";" -11.73";"mandar";"6.144998e-04"
"  5";" 129";" 3.88";" -11.66";"caracterizar";"6.375993e-04"
"  0";"  69";" 0.00";" -11.64";"instancia";"6.445333e-04"
"  4";" 117";" 3.42";" -11.51";"judiciario";"6.926146e-04"
"  9";" 169";" 5.33";" -11.39";"regional";"7.402317e-04"
" 11";" 188";" 5.85";" -11.25";"arguente";"7.950355e-04"
"  6";" 137";" 4.38";" -11.23";"garantia";"8.035281e-04"
"  4";" 115";" 3.48";" -11.19";"investigacao";"8.232332e-04"
"  0";"  66";" 0.00";" -11.13";"marco_aurelio";"8.475688e-04"
"  1";"  79";" 1.27";" -11.09";"aptidao";"8.660782e-04"
"  2";"  91";" 2.20";" -11.04";"resultante";"8.933635e-04"
" 32";" 378";" 8.47";" -11.03";"questionar";"8.961810e-04"
" 20";" 271";" 7.38";" -10.99";"interesse";"9.153437e-04"
"  8";" 156";" 5.13";" -10.96";"maneira";"9.299482e-04"
"  0";"  65";" 0.00";" -10.96";"neutralizar";"9.287161e-04"
"  1";"  78";" 1.28";" -10.93";"ag";"9.484215e-04"
"110";"1012";"10.87";" -10.92";"caso";"9.531282e-04"
"  3";" 102";" 2.94";" -10.92";"rosa_weber";"9.538009e-04"
"  5";" 124";" 4.03";" -10.88";"instauracao";"9.744690e-04"
"  2";"  90";" 2.22";" -10.87";"omissivo";"9.770002e-04"
" 96";" 901";"10.65";" -10.85";"processo";"9.877698e-04"
"  7";" 145";" 4.83";" -10.85";"negativo";"9.860816e-04"
" 33";" 385";" 8.57";" -10.84";"preceitos_fundamentais";"9.923013e-04"
"  0";"  64";" 0.00";" -10.80";"mc";"1.017713e-03"
"  0";"  64";" 0.00";" -10.80";"enfrentar";"1.017713e-03"
"  0";"  64";" 0.00";" -10.80";"intimar";"1.017713e-03"
"  0";"  63";" 0.00";" -10.63";"procedibilidade";"1.115328e-03"
"  6";" 133";" 4.51";" -10.62";"ordenamento";"1.120895e-03"
"  4";" 111";" 3.60";" -10.55";"anvisa";"1.162642e-03"
"  1";"  75";" 1.33";" -10.42";"mesa_diretora";"1.245926e-03"
"  1";"  75";" 1.33";" -10.42";"pronunciamento";"1.245926e-03"
"  2";"  87";" 2.30";" -10.37";"aptar";"1.278109e-03"
"  0";"  61";" 0.00";" -10.29";"universitario";"1.339888e-03"
"  0";"  61";" 0.00";" -10.29";"insumo";"1.339888e-03"
"  0";"  61";" 0.00";" -10.29";"presencial";"1.339888e-03"
"  0";"  60";" 0.00";" -10.12";"interposicao";"1.468789e-03"
"  0";"  60";" 0.00";" -10.12";"condenacao";"1.468789e-03"
"  7";" 140";" 5.00";" -10.10";"pleno";"1.482373e-03"
"  4";" 108";" 3.70";" -10.07";"virtual";"1.505765e-03"
" 35";" 395";" 8.86";" -10.05";"modo";"1.523838e-03"
"  2";"  85";" 2.35";" -10.04";"comunicacao";"1.529026e-03"
"  0";"  59";" 0.00";"  -9.95";"habeas_corpus";"1.610240e-03"
"  0";"  59";" 0.00";"  -9.95";"estrategico";"1.610240e-03"
"  0";"  59";" 0.00";"  -9.95";"viavel";"1.610240e-03"
"  2";"  84";" 2.38";"  -9.88";"danoso";"1.672471e-03"
"  2";"  84";" 2.38";"  -9.88";"revestir";"1.672471e-03"
" 10";" 168";" 5.95";"  -9.80";"internacional";"1.741948e-03"
"  1";"  71";" 1.41";"  -9.75";"rj";"1.794238e-03"
"  2";"  83";" 2.41";"  -9.71";"doutrina";"1.829432e-03"
" 10";" 167";" 5.99";"  -9.66";"evitar";"1.881229e-03"
"  0";"  57";" 0.00";"  -9.61";"estado_democratico_de_direito";"1.935885e-03"
"  0";"  57";" 0.00";"  -9.61";"desprovimento";"1.935885e-03"
"  0";"  57";" 0.00";"  -9.61";"cientifico";"1.935885e-03"
"  2";"  82";" 2.44";"  -9.55";"https";"2.001191e-03"
"  1";"  69";" 1.45";"  -9.41";"operacionalizacao";"2.154080e-03"
"  1";"  69";" 1.45";"  -9.41";"jurisdicao_constitucional";"2.154080e-03"
"  1";"  69";" 1.45";"  -9.41";"obstar";"2.154080e-03"
" 10";" 165";" 6.06";"  -9.38";"mecanismo";"2.193277e-03"
"  2";"  81";" 2.47";"  -9.38";"roberto_barroso";"2.189150e-03"
" 12";" 184";" 6.52";"  -9.35";"representacao";"2.235289e-03"
"  5";" 114";" 4.39";"  -9.32";"falta";"2.267591e-03"
" 20";" 257";" 7.78";"  -9.25";"populacao";"2.354959e-03"
"  6";" 124";" 4.84";"  -9.25";"grupo";"2.360736e-03"
" 14";" 202";" 6.93";"  -9.23";"pretensao";"2.378962e-03"
" 12";" 183";" 6.56";"  -9.21";"disponivel";"2.407119e-03"
"  9";" 154";" 5.84";"  -9.21";"razoar";"2.408032e-03"
"  5";" 113";" 4.42";"  -9.17";"coronavirus";"2.466655e-03"
" 21";" 265";" 7.92";"  -9.14";"face";"2.506618e-03"
"  6";" 123";" 4.88";"  -9.09";"relevancia";"2.563431e-03"
"  1";"  67";" 1.49";"  -9.08";"pressupor";"2.586899e-03"
"  4";" 101";" 3.96";"  -8.97";"agir";"2.749923e-03"
"  0";"  53";" 0.00";"  -8.93";"pfizer";"2.801616e-03"
"  8";" 142";" 5.63";"  -8.91";"improcedencia";"2.839919e-03"
"  1";"  66";" 1.52";"  -8.91";"apreciado";"2.835254e-03"
"  5";" 111";" 4.50";"  -8.86";"efetividade";"2.918188e-03"
"  5";" 111";" 4.50";"  -8.86";"propositura";"2.918188e-03"
"  0";"  52";" 0.00";"  -8.76";"copa";"3.073729e-03"
"  0";"  52";" 0.00";"  -8.76";"prosseguimento";"3.073729e-03"
"  0";"  52";" 0.00";"  -8.76";"formulacao";"3.073729e-03"
"  1";"  65";" 1.54";"  -8.74";"jurisprudencial";"3.107721e-03"
"  1";"  65";" 1.54";"  -8.74";"vacinar";"3.107721e-03"
"  2";"  77";" 2.60";"  -8.73";"consagrar";"3.136011e-03"
"  2";"  77";" 2.60";"  -8.73";"tramitar";"3.136011e-03"
"  4";"  99";" 4.04";"  -8.65";"reflexo";"3.265201e-03"
" 24";" 287";" 8.36";"  -8.61";"ato_normativo";"3.341825e-03"
"  0";"  51";" 0.00";"  -8.59";"public";"3.372690e-03"
"  1";"  64";" 1.56";"  -8.58";"superior_tribunal_de_justica";"3.406674e-03"
"  7";" 129";" 5.43";"  -8.47";"assinar";"3.605510e-03"
"  0";"  50";" 0.00";"  -8.42";"inadmissivel";"3.701205e-03"
"  0";"  50";" 0.00";"  -8.42";"acordar";"3.701205e-03"
"  0";"  49";" 0.00";"  -8.26";"medicamento";"4.062261e-03"
"  0";"  48";" 0.00";"  -8.09";"divulg";"4.459158e-03"
"  0";"  48";" 0.00";"  -8.09";"pacificar";"4.459158e-03"
"  0";"  48";" 0.00";"  -8.09";"eletivo";"4.459158e-03"
"  0";"  48";" 0.00";"  -8.09";"contradicao";"4.459158e-03"
"  2";"  73";" 2.74";"  -8.07";"republicano";"4.495164e-03"
" 11";" 165";" 6.67";"  -8.06";"material";"4.518957e-03"
" 16";" 211";" 7.58";"  -8.03";"observancia";"4.594984e-03"
"  4";"  95";" 4.21";"  -8.03";"recurso_extraordinario";"4.601208e-03"
" 82";" 754";"10.88";"  -7.94";"impugnar";"4.827413e-03"
"  2";"  72";" 2.78";"  -7.91";"minas_gerais";"4.919061e-03"
"  2";"  72";" 2.78";"  -7.91";"prejudicialidade";"4.919061e-03"
"  2";"  72";" 2.78";"  -7.91";"luz";"4.919061e-03"
"  2";"  71";" 2.82";"  -7.75";"procedente";"5.383164e-03"
"  0";"  46";" 0.00";"  -7.75";"jornalista";"5.375440e-03"
"  1";"  59";" 1.69";"  -7.74";"recorrente";"5.400083e-03"
"  1";"  59";" 1.69";"  -7.74";"pais";"5.400083e-03"
" 10";" 153";" 6.54";"  -7.72";"cientificar";"5.446196e-03"
" 20";" 243";" 8.23";"  -7.59";"eventual";"5.872918e-03"
" 10";" 152";" 6.58";"  -7.59";"pretender";"5.869447e-03"
"  2";"  70";" 2.86";"  -7.58";"candidatura";"5.891314e-03"
"  0";"  45";" 0.00";"  -7.58";"solucionar";"5.903308e-03"
"  0";"  45";" 0.00";"  -7.58";"hospitalar";"5.903308e-03"
"  0";"  45";" 0.00";"  -7.58";"qualificar";"5.903308e-03"
"  0";"  45";" 0.00";"  -7.58";"imunizantes";"5.903308e-03"
"  0";"  45";" 0.00";"  -7.58";"significado";"5.903308e-03"
"  1";"  58";" 1.72";"  -7.57";"epidemiologico";"5.923115e-03"
"  3";"  81";" 3.70";"  -7.54";"abuso";"6.039440e-03"
"  3";"  81";" 3.70";"  -7.54";"fase";"6.039440e-03"
"  4";"  91";" 4.40";"  -7.41";"direitos_humanos";"6.479058e-03"
"  1";"  57";" 1.75";"  -7.41";"positivo";"6.497540e-03"
"  0";"  44";" 0.00";"  -7.41";"pertinencia";"6.484074e-03"
" 25";" 284";" 8.80";"  -7.32";"adequado";"6.833003e-03"
"  4";"  90";" 4.44";"  -7.26";"pleitear";"7.056938e-03"
"  2";"  68";" 2.94";"  -7.26";"direito_constitucional";"7.057009e-03"
"  2";"  68";" 2.94";"  -7.26";"protocolo";"7.057009e-03"
"  0";"  43";" 0.00";"  -7.24";"reg";"7.123192e-03"
"  0";"  43";" 0.00";"  -7.24";"faltar";"7.123192e-03"
"  0";"  43";" 0.00";"  -7.24";"atrair";"7.123192e-03"
" 12";" 168";" 7.14";"  -7.23";"causar";"7.178471e-03"
"  8";" 130";" 6.15";"  -7.21";"revogacao";"7.262630e-03"
"  5";" 100";" 5.00";"  -7.19";"medicar";"7.318510e-03"
"  5";" 100";" 5.00";"  -7.19";"examinar";"7.318510e-03"
"  5";" 100";" 5.00";"  -7.19";"resultar";"7.318510e-03"
"  6";" 110";" 5.45";"  -7.17";"constatar";"7.417324e-03"
" 19";" 230";" 8.26";"  -7.11";"liminar";"7.686915e-03"
"  2";"  67";" 2.99";"  -7.10";"deter";"7.724236e-03"
"  0";"  42";" 0.00";"  -7.07";"rtj";"7.826703e-03"
"  1";"  55";" 1.82";"  -7.07";"tutela_provisoria";"7.821696e-03"
"  1";"  55";" 1.82";"  -7.07";"liberdade_de_expressao";"7.821696e-03"
"  0";"  42";" 0.00";"  -7.07";"leito";"7.826703e-03"
"  0";"  42";" 0.00";"  -7.07";"comorbidades";"7.826703e-03"
"  5";"  99";" 5.05";"  -7.04";"proposito";"7.952659e-03"
"  6";" 109";" 5.50";"  -7.02";"rol";"8.043151e-03"
"  6";" 109";" 5.50";"  -7.02";"prover";"8.043151e-03"
" 33";" 348";" 9.48";"  -6.94";"cf";"8.410011e-03"
"  3";"  77";" 3.90";"  -6.91";"indeferir";"8.580724e-03"
"  1";"  54";" 1.85";"  -6.91";"universal";"8.583372e-03"
"  0";"  41";" 0.00";"  -6.90";"rejeitar";"8.601298e-03"
"  0";"  41";" 0.00";"  -6.90";"oms";"8.601298e-03"
"  4";"  87";" 4.60";"  -6.80";"alcance";"9.115562e-03"
"  2";"  65";" 3.08";"  -6.77";"obice";"9.255271e-03"
"  7";" 117";" 5.98";"  -6.75";"elemento";"9.363433e-03"
" 18";" 218";" 8.26";"  -6.74";"praticar";"9.443232e-03"
"  1";"  53";" 1.89";"  -6.74";"manaus";"9.420450e-03"
"  1";"  53";" 1.89";"  -6.74";"semelhante";"9.420450e-03"
"  1";"  53";" 1.89";"  -6.74";"agentes_publicos";"9.420450e-03"
"  1";"  53";" 1.89";"  -6.74";"prioridade";"9.420450e-03"
"  1";"  53";" 1.89";"  -6.74";"individuo";"9.420450e-03"
"  0";"  40";" 0.00";"  -6.73";"mesa";"9.454398e-03"
"  0";"  40";" 0.00";"  -6.73";"tematica";"9.454398e-03"
"  0";"  40";" 0.00";"  -6.73";"etario";"9.454398e-03"
"  0";"  40";" 0.00";"  -6.73";"obscuridade";"9.454398e-03"
"  0";"  40";" 0.00";"  -6.73";"descabimento";"9.454398e-03"
" 31";" 329";" 9.42";"  -6.72";"materia";"9.544650e-03"
"  4";"  86";" 4.65";"  -6.65";"condicionar";"9.926301e-03"
" 11";" 154";" 7.14";"  -6.62";"configurar";"1.009241e-02"
"  2";"  64";" 3.12";"  -6.61";"inviabilidade";"1.013185e-02"
" 13";" 172";" 7.56";"  -6.58";"declarar";"1.033440e-02"
"  1";"  52";" 1.92";"  -6.58";"recorrer";"1.034057e-02"
" 20";" 234";" 8.55";"  -6.57";"encontrar";"1.037281e-02"
"  0";"  39";" 0.00";"  -6.57";"secovid";"1.039423e-02"
