instituicao;57;56;16;55;7
empresa;114;10;14;14;10
lei_complementar;64;4;11;7;88
proposta;26;13;35;11;97
alteracao;51;15;4;23;94
transitar;44;11;43;4;71
roberto_barroso;2;2;29;16;32
declarar;13;23;13;18;105
senhor;6;3;16;15;110
militar;59;53;5;4;23
legislacao;39;41;69;10;26
disponivel;12;4;55;108;4
governo_federal;9;26;10;129;10
declaracao;25;20;17;10;111
tutela;15;14;70;30;42
supremo;9;10;75;8;71
contrariar;23;24;49;48;45
civil;36;51;21;15;52
vida;8;55;2;102;7
mandar;3;9;60;4;31
inexistencia;2;9;122;8;35
financeiro;102;29;7;27;9
entidade;36;37;25;46;30
tema;14;27;57;26;51
material;11;57;63;14;20
legitimar;4;12;91;12;49
evento;5;10;4;139;8
incluir;25;19;49;65;12
constituicao_da_republica;15;15;76;3;66
superveniente;1;0;13;5;159
pagamento;91;6;19;23;8
possuir;22;18;63;32;46
imunizacao;2;6;0;163;2
sessao;13;1;7;11;111
previsao;19;35;37;34;27
sp;11;14;26;12;39
prejudicar;7;5;16;13;128
promover;41;45;10;47;20
partir;55;21;21;36;38
membro;12;15;21;13;98
anterior;21;4;77;24;38
acercar;14;28;41;47;36
sao_paulo;8;25;25;25;37
mostrar;8;9;108;23;20
momento;17;16;37;62;41
indicar;18;26;29;34;51
ensino;8;57;15;81;4
pena;14;60;49;15;31
luiz_fux;0;1;31;0;65
causar;12;9;72;38;37
rosa_weber;3;0;33;2;64
fundamental;3;56;51;26;36
especie;16;10;82;6;55
disposto;63;10;38;21;34
atendimento;29;20;56;47;18
politicar;3;69;20;12;54
juizo;5;39;54;16;42
concessao;44;13;18;18;65
instituto;31;20;45;27;36
firmar;16;11;65;29;46
execucao;42;40;15;17;41
sucedaneo;1;0;151;0;16
ficar;56;15;15;35;45
evitar;10;24;73;36;24
cumprimento;55;34;18;21;43
aplicar;30;13;19;29;65
ressaltar;17;33;30;38;36
jurisdicional;7;12;96;3;45
submeter;22;30;61;13;35
governo;14;37;6;59;10
violar;16;36;70;9;38
exercer;32;40;37;14;34
controle_de_constitucionalidade;2;12;91;3;25
revogar;39;3;29;2;63
prova;13;15;38;63;17
impossibilidade;5;5;77;8;61
estatal;13;31;64;18;28
enem;2;4;1;112;2
nota;18;2;7;104;19
maneira;8;26;78;20;24
destinar;33;26;57;20;18
controle_concentrado;2;0;136;3;18
coletivo;23;37;46;11;3
razoar;9;25;38;14;68
mero;6;14;89;9;37
contrato;98;1;13;19;7
area;65;33;13;30;1
editar;52;15;24;16;37
demanda;30;16;27;31;56
pleito;7;7;18;17;112
diploma;28;5;36;6;79
deferir;12;9;5;46;80
cientificar;10;25;8;108;2
crianca;2;9;0;131;0
solucao;31;18;91;10;9
proc;0;0;1;0;5
organizacao;23;47;4;66;9
secretaria;50;16;3;29;13
regimento_interno;6;4;7;2;135
quadro;40;16;16;35;47
prejuizo;35;29;17;30;46
postulado;2;10;117;6;19
peticao;4;11;3;42;81
manter;33;17;8;35;53
so;17;22;71;22;21
pretender;10;13;61;26;42
configurar;11;37;61;7;38
levar;26;24;17;66;22
busca;20;30;44;10;43
admissibilidade;1;4;138;0;11
tribunal_superior_eleitoral;5;1;8;2;130
territorio;21;23;9;37;8
assegurar;30;64;12;38;9
grave;16;37;14;69;17
cumprir;20;26;45;25;22
controle_concentrado_de_constitucionalidade;1;1;90;3;36
essencial;5;37;64;26;16
definir;36;22;29;45;18
congresso_nacional;18;15;11;6;74
causa;4;9;27;11;99
preliminar;20;9;30;12;75
poder_judiciario;13;44;18;9;50
representar;23;37;22;31;25
publico;41;46;16;31;8
fixar;38;19;12;13;66
final;27;10;6;30;64
exemplo;13;16;52;40;15
taxa;57;2;1;71;5
improcedencia;8;16;8;3;107
garantia;6;82;12;17;20
envolver;14;24;48;25;34
alegacao;15;22;40;10;55
redacao;61;3;2;6;58
doer;27;12;22;42;33
superior;32;33;15;25;27
relacionar;16;36;10;62;15
privado;30;34;7;59;7
pag;12;5;12;89;29
tratamento;25;22;4;77;4
tecnico;29;17;4;85;8
negativo;7;5;91;11;31
executivo;40;38;26;15;23
embargos_de_declaracao;0;0;20;0;93
atribuicao;21;56;18;16;31
trazer;24;12;10;33;59
passar;40;19;25;27;27
carta;15;33;52;2;38
agravante;2;4;61;3;65
adolescente;1;5;0;132;0
penal;5;70;15;3;38
item;27;15;2;58;9
deixar;25;21;19;34;31
conteudo;6;25;52;14;44
ambiental;65;24;8;9;8
providenciar;35;25;20;35;22
efetivo;33;23;40;25;21
defender;28;18;38;12;46
ultimar;25;14;30;27;34
teor;30;15;26;17;48
revogacao;8;4;10;0;108
marco;27;2;2;25;72
tornar;17;8;45;33;24
legalidade;23;52;36;1;24
impor;16;25;37;12;48
candidato;11;10;5;27;74
relativo;42;17;20;35;22
oxigenio;1;3;1;114;0
marco_aurelio;0;0;35;2;29
intervencao;13;44;37;9;16
controle_abstrato_de_constitucionalidade;1;5;107;0;24
conselho;42;18;12;21;23
visar;20;21;29;36;32
intdo;0;0;2;0;12
incidental;2;2;40;30;30
garantir;30;39;4;56;10
diretorio;10;0;20;2;67
cautelar;14;14;8;35;57
caracterizar;5;12;69;7;36
autonomia;2;70;19;18;15
disposicao;37;11;39;11;32
regime;44;39;10;12;24
parametro;21;22;55;10;28
indicacao;9;5;43;19;48
tse;1;3;14;1;108
ordenamento;6;15;75;1;36
discutir;9;4;41;6;62
tomar;12;45;17;40;17
previo;45;5;60;4;17
grupo;6;17;5;92;4
chefe;17;16;8;7;32
atual;17;20;21;44;20
argumento;18;8;32;14;56
virtual;4;7;8;18;71
validade;23;13;36;2;41
linha;22;19;28;23;26
finalidade;8;37;21;11;19
agravar;8;4;28;8;75
procurador_geral_da_republica;17;9;18;10;78
detran;84;1;0;0;20
conjunto;13;25;22;14;38
organico;20;6;27;5;60
efetividade;5;13;81;7;5
assinar;7;4;1;14;103
administracao_publica;22;62;11;12;22
requerimento;48;6;8;15;47
interpor;3;0;16;1;107
autorizacao;68;21;14;13;9
periodo;39;17;4;47;19
investigacao;4;40;4;12;55
incidencia;8;6;22;5;66
idoneo;0;3;115;2;1
apreciacao;18;11;41;7;49
agdo;0;0;0;0;3
significar;4;26;73;14;6
responsavel;31;41;6;35;14
referir;32;13;34;8;35
orientacao;14;18;25;34;34
informar;21;26;7;40;29
elemento;7;16;48;11;35
concluir;16;17;19;30;40
produto;38;7;2;37;2
preservacao;16;17;27;13;8
instauracao;5;16;65;2;36
sumular;7;9;35;0;58
relevancia;6;12;63;14;28
partido_politico;2;2;25;5;81
indole;2;9;112;3;1
enfrentamento;1;21;22;70;6
edital;6;5;10;62;12
ed;3;20;19;8;14
doenca;1;4;0;110;0
campo;24;33;8;6;33
aprovar;40;9;3;64;8
saude_publica;10;27;2;80;6
inquerito;1;30;7;2;70
inc;8;12;21;2;58
governador;21;6;13;14;53
concentrado;1;1;108;2;12
reger;4;11;87;10;14
posto;19;11;33;13;44
manaus;1;0;2;48;2
constante;25;12;12;23;38
citar;21;12;35;13;24
habeas_corpus;0;6;11;8;34
argumentar;21;32;14;21;30
profissional;17;36;10;47;9
mandato;3;3;6;1;104
indireto;8;25;54;12;22
implicar;16;12;36;9;51
grifo;13;5;51;5;26
anvisa;4;2;0;104;1
conceder;38;15;0;29;36
interno;16;12;23;6;49
conclusao;14;6;25;28;34
atos_normativos;7;10;60;5;29
vistoria;82;4;0;0;9
unidade;41;17;8;43;5
restricao;11;55;4;33;7
reducao;26;4;0;61;17
fevereiro;24;4;4;29;35
edicao;27;18;16;31;24
ameaca;4;19;22;10;19
minimo;38;21;16;24;13
falta;5;12;32;38;27
extincao;25;3;5;0;80
dose;0;1;1;90;1
camara_municipal;11;4;4;0;72
adocao;28;15;16;38;19
suposto;9;12;66;9;20
ristf;1;2;6;0;101
meio_ambiente;42;35;4;18;4
judiciario;4;63;24;4;22
asseverar;23;16;25;23;32
urgencia;12;6;7;48;31
rj;1;3;23;6;38
reg;0;0;7;0;36
livre;27;44;14;5;11
fiscalizacao;27;9;59;4;15
coronavirus;5;1;0;103;4
agrotoxico;28;10;1;44;0
ag;1;0;6;0;71
aduzir;24;34;11;10;40
rol;6;5;17;68;13
rer;12;12;26;3;39
propositura;5;1;64;0;41
numerar;16;4;6;74;7
janeiro;41;2;2;41;22
instituir;47;19;24;13;11
exaurimento;2;0;52;0;50
criar;35;36;8;13;20
agenciar;36;5;4;59;5
voltar;12;19;12;39;29
titular;22;10;11;2;62
republicar;10;41;17;14;15
reconhecimento;15;12;17;9;55
prover;6;2;62;6;33
ex;10;11;19;7;44
devido;26;18;21;17;27
atribuir;16;26;23;8;38
aprovacao;36;10;11;27;6
setembro;34;6;0;35;32
registrar;26;10;12;39;24
emergencia;7;13;0;83;0
doutrina;2;19;52;3;7
servidor;40;8;29;4;21
policiar;53;29;4;2;13
partidario;12;3;17;10;50
motivo;10;17;15;34;22
combate;6;26;2;58;10
alterar;48;6;7;13;37
restar;11;5;25;8;61
receber;16;14;6;33;27
real;27;7;53;9;5
proposito;5;8;55;8;23
fatico;9;8;10;25;53
constatar;6;5;66;11;22
circunstanciar;6;13;35;21;27
indeferimento;14;6;12;7;66
democratico;1;49;7;1;50
comissao;34;10;7;20;22
negro;0;3;6;4;91
identificacao;57;9;2;18;10
cessar;2;3;102;0;4
projeto;34;18;18;14;18
direitos_humanos;4;51;0;33;3
beneficiar;48;8;2;20;18
repercussao_geral;9;1;57;3;29
obrigacao;12;45;14;21;10
ix;11;18;5;6;59
discussao;9;4;58;8;23
crime;6;70;0;2;16
abril;33;4;0;17;38
unanimidade;1;1;1;9;78
seguranca_juridica;9;16;24;3;44
resultante;2;0;80;5;4
expressar;15;20;13;14;41
vigencia;29;4;17;10;42
valer;12;16;50;20;6
suspender;28;6;1;22;33
sociedade;35;38;3;24;5
recurso_extraordinario;4;2;56;1;32
medicar;5;9;0;81;5
examinar;5;11;32;12;40
estabelecimento;25;30;8;22;9
comunicacao;2;46;2;30;5
cidadao;11;44;0;24;20
agir;4;19;17;18;43
advocacia_geral_da_uniao;21;11;8;9;51
reflexo;4;1;67;3;24
poder_executivo;28;17;12;11;32
incabivel;1;1;82;1;11
hora;18;7;12;54;4
federado;29;39;8;20;5
estrangeiro;4;23;4;25;10
vincular;20;22;12;2;41
reparar;0;4;80;3;14
reajuste;43;1;12;25;4
partido_dos_trabalhadores;4;3;5;8;49
obrigatorio;22;6;26;33;11
curso;28;16;11;11;34
competir;20;27;15;20;18
advogado;6;13;1;3;61
seguranca_publica;9;44;9;7;20
resultar;5;5;37;9;44
popular;16;13;5;6;24
determinacao;12;32;6;30;20
compreender;9;21;37;10;18
coisa;6;10;44;4;17
rio_de_janeiro;7;14;14;13;27
isencao;17;3;0;66;1
institucional;18;40;11;17;17
estudo;12;16;3;61;4
consequencia;10;21;9;12;43
comprovar;16;6;23;42;8
comprovacao;17;13;28;37;4
politicas_publicas;10;57;9;21;1
jurisdicao;8;14;43;2;28
identificar;6;20;27;25;11
excepcional;6;12;17;38;22
referente;35;11;9;20;21
prevencao;11;13;3;29;37
paciente;5;14;0;48;0
omissivo;2;5;73;3;7
despacho;5;9;3;36;40
capacidade;20;22;8;30;7
maximo;37;32;8;11;7
inscricao;4;2;2;74;3
alinea;18;3;3;5;56
afronta;19;13;29;6;28
vigor;54;14;7;4;15
vedacao;1;39;9;9;29
solicitar;17;12;2;36;31
publicacao;34;8;6;11;25
distribuicao;8;8;24;37;19
clausular;24;15;44;1;10
cear;22;1;18;3;19
carlos;2;3;2;0;21
substituir;15;25;17;3;9
oficiar;21;20;1;12;24
julho;45;2;0;21;20
improvido;0;0;95;0;0
economia;50;10;3;14;6
america;0;7;10;59;1
vii;19;29;11;11;18
seguir;21;14;3;29;13
procedencia;10;9;4;9;56
pleitear;4;17;8;18;43
parcial;8;7;6;8;61
juiz;4;22;7;2;44
inscrever;7;4;57;14;11
avaliacao;31;16;1;41;1
regiao;32;9;5;23;8
produzir;22;7;7;22;24
oficial;27;11;9;25;8
milhao;15;5;1;49;0
lc;20;2;8;3;46
integrar;26;19;15;10;20
inconstitucional;16;18;11;8;38
comum;11;41;13;18;9
agosto;17;8;2;22;44
potencialidade;0;1;90;0;0
pessoal;16;26;7;28;7
obter;18;8;21;27;18
minas_gerais;2;12;8;20;30
dano;10;15;38;10;14
constar;26;5;2;32;23
venezuelano;1;1;11;6;5
suscitar;7;2;50;4;30
sintese;23;13;9;17;30
relatar;5;4;12;17;54
reiterar;8;16;18;14;29
prestacao;42;8;13;6;10
existente;10;8;50;10;13
consagrar;2;16;51;2;6
barbosa;1;1;0;0;7
universidade;6;49;3;19;6
suficiente;6;11;36;20;19
responsabilidade;19;27;3;19;14
producao;28;8;8;37;4
policial;11;38;3;5;16
noticiar;6;17;6;44;15
luis_roberto_barroso;1;2;19;3;58
imprensa;4;56;4;13;8
federacao;11;8;8;37;7
certo;6;34;20;14;18
ad;7;5;18;15;40
acompanhar;14;12;14;13;31
abuso;3;15;8;1;54
retirar;8;10;16;15;9
pesquisa;41;14;3;20;2
medida_liminar;9;10;3;5;46
eleger;4;8;21;7;44
desenvolvimento;35;22;6;22;2
conduta;9;37;4;9;30
associacao;7;8;21;14;17
alcance;4;9;45;13;16
procuradoria_geral_da_republica;10;2;12;0;62
partido_socialismo_e_liberdade;2;0;0;2;39
morte;7;2;2;53;14
forca;10;31;7;10;32
competente;9;30;10;17;23
sistematico;9;6;24;6;15
incompativel;4;15;45;3;18
cenario;16;7;5;51;9
procurador_geral_do_estado;0;0;0;1;5
orcamentar;34;20;6;1;13
interessado;26;6;30;6;14
integrante;8;17;6;11;24
danoso;2;0;81;0;1
cidadania;10;16;0;4;31
cassacao;17;0;0;0;69
ans;16;3;4;42;11
agente;12;23;10;13;6
reqte;0;0;0;2;6
republicano;2;19;3;3;46
mes;35;0;0;34;9
forcar;13;53;1;5;3
fase;3;5;7;53;13
anexo;38;3;0;28;8
vereador;25;3;1;0;36
participacao;19;23;4;15;21
junho;21;2;0;21;34
invocar;6;5;36;6;31
infraconstitucional;5;6;51;3;19
https;2;0;0;77;3
federativo;24;23;7;15;15
condicionar;4;5;63;5;9
compulsorio;9;23;4;26;2
aptar;2;0;56;11;18
amicus_curiae;4;4;13;3;46
agu;6;5;9;38;26
tramitar;2;0;42;2;31
trabalhador;21;10;0;26;9
rtj;0;0;37;1;4
presenca;6;4;38;11;13
classe;6;6;24;11;27
atuar;16;24;14;14;13
alcancar;14;7;20;14;24
administracao;31;20;5;15;9
viii;15;9;6;10;42
solver;0;0;80;0;1
novembro;23;4;4;4;43
nivel;8;33;3;37;0
melhor;6;27;7;33;8
lado;14;9;20;12;12
expressao;10;31;19;5;12
estrutura;34;20;4;15;5
esfera;8;36;10;10;18
dividir;56;1;1;6;3
cpc;5;0;10;2;61
consubstanciar;8;19;20;4;26
agremiacao;6;7;14;11;43
virtude;3;11;19;11;30
revestir;2;6;63;1;12
regular;21;11;16;11;22
particular;19;14;16;13;14
ocorrencia;11;11;8;32;16
juntar;6;1;5;23;44
indeferir;3;0;25;7;42
decorrencia;10;7;19;12;30
convocacao;25;2;11;7;32
consumidor;35;15;3;12;2
vinculante;7;7;33;1;33
tutela_provisoria;1;2;8;20;24
turma;1;1;5;0;35
partido_socialista_brasileiro;4;0;4;4;28
colocar;13;12;10;41;4
suplementar;5;7;1;46;13
secovid;0;0;0;38;1
rede;10;24;5;39;0
mesa_diretora;1;1;2;0;71
indicado;11;7;21;15;23
imposto;19;23;10;16;8
declaratorio;0;0;33;0;45
contido;11;7;19;8;34
campanha;8;11;1;53;5
rede_sustentabilidade;3;4;3;13;29
medir;6;4;0;23;0
ensejar;4;5;27;10;32
superior_tribunal_de_justica;1;0;14;1;48
substancial;6;2;4;6;60
revisao;10;3;28;8;21
requisicao;5;21;2;38;3
recomendacao;7;9;0;57;4
promocao;8;38;3;20;5
principal;4;8;15;42;11
legislador;5;16;34;3;14
familia;17;12;0;41;4
definitivo;11;7;13;6;35
contemplar;13;13;17;24;10
conformidade;14;5;7;6;45
bolsonaro;7;14;1;18;0
aptidao;1;0;71;2;5
prejudicialidade;2;0;8;3;59
inadequacao;5;3;29;3;33
grau;13;14;2;4;24
gerar;12;15;4;32;10
franco;1;0;2;6;1
direitos_fundamentais;6;48;5;11;7
crise;7;3;10;55;2
crfb;3;16;7;2;25
apoiar;10;15;4;34;9
alto;21;19;1;19;11
abastecimento;7;0;1;7;4
qualidade;16;15;4;5;28
psb;4;0;2;6;27
luz;2;24;10;16;20
limitacao;18;30;4;8;11
indice;33;3;14;15;2
deferimento;19;11;5;15;25
casa;12;6;5;16;33
aspecto;11;20;21;12;12
vigente;13;13;18;4;21
versar;9;0;15;9;43
silva;1;8;0;6;13
semelhante;1;9;16;7;20
implementacao;19;19;5;29;2
grande;29;5;3;32;5
gestao;7;34;2;29;5
direito_constitucional;2;17;20;4;25
complexo;9;2;29;10;24
verificacao;5;3;4;4;7
pronunciamento;1;5;35;12;22
procedente;2;7;5;7;50
mudanca;14;7;1;16;32
incidir;5;4;36;7;21
importante;13;13;19;19;6
duvidar;3;10;26;18;14
candidatura;2;1;0;1;66
agte;0;0;0;0;5
agricultura;6;0;1;4;6
zona;3;0;3;0;0
superar;7;1;34;17;13
recepcao;3;5;24;0;39
realidade;6;11;22;23;8
qo;0;0;2;0;4
public;0;0;33;3;15
propor;11;5;22;6;24
ministerio_publico;3;22;5;1;39
jurisprudencial;1;1;20;3;40
investigar;2;17;2;10;28
estudante;4;5;0;52;2
depender;17;15;15;12;13
creditar;52;1;0;10;1
consistente;5;3;48;9;8
assinalar;12;8;24;17;12
acrescentar;15;14;16;11;17
vice;5;3;2;0;56
