"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"honorario";1,17842010607445;5,39404218171372;-1,05880956853756;0,209613478358041;0,959474416883019;-0,188337550790153;0,0535560110664224;0,920802003859091;0,0256419850744898;0,000146820031175774;0,00307619386055643;0,000118527940736119;0,000105726784574835;2,53334594574311;0,000678537764822721
"experiencia";-1,21093478620034;-0,108963792309864;-0,0856043090021353;-0,993516384545018;-0,0893997878462959;-0,0702344044869193;0,990483228029363;0,00658111801831339;0,00293565395233618;0,000164153489268366;1,3291470374848e-06;8,2035128007271e-07;0,000111946007196884;0,605334824790541;4,10204034153203e-05
"despeito";0,526293563183846;-0,191796175502383;0,146108948552365;0,909135986044897;-0,331314721160836;0,252393174274366;0,866032514774091;0,0943816598137102;0,0395858254122079;2,99737767404073e-05;3,98075305525362e-06;2,31014362883648e-06;0,000108214473623655;0,281358102777637;8,5665154987766e-06
"delinear";0,0349360299883297;-0,100489321502658;1,29842433565821;0,0268166127296614;-0,0771347866115126;0,996659969084795;0,00120919385540323;0,00820953010940975;0,990581276035175;1,3815117862035e-07;1,1430028645514e-06;0,000190827422473138;0,000113189851721294;0,499831995722012;2,82784497458426e-05
"consistente";-0,30220744137995;0,0753728481378236;-0,325696317155888;-0,670598369995603;0,1672523643771;-0,72272018981727;0,574748154421036;0,0293377480310648;0,395914097547891;1,03375541836249e-05;6,43039044917808e-07;1,20069633921763e-05;0,000113189851721294;0,198319230438373;4,45181540565108e-06
"consenso";-1,54011470586959;-0,345037922575245;-0,387929449337176;-0,947607033250258;-0,212296110753485;-0,238686555745372;0,926943513298912;0,0381777595821848;0,0348787271189104;0,000265530702002488;1,33273029114092e-05;1,6846671521401e-05;0,000111946007196884;0,795838417869969;7,09019873677635e-05
"concepcao";-1,46405157332238;-0,319990415815745;-0,1073183741219;-0,974442337663112;-0,212978978677431;-0,0714288821917901;0,959336464575911;0,0376064022113005;0,00305713321279914;0,000242616449160521;1,15899465339251e-05;1,30363394352113e-06;0,000113189851721294;0,743651343175964;6,25959484735848e-05
"setorial";0,575351617577729;4,41603643367029;-0,961534078201667;0,1262849265564;0,969283512305579;-0,211048786059541;0,019608294145098;0,947912119375991;0,0324795864789136;3,74691781922799e-05;0,00220735805967569;0,000104649426528498;0,000113189851721294;2,04414594218861;0,000472967489138028
"pluralismo";-1,80266199356254;-0,289318252344806;0,14333734086888;-0,984335330887627;-0,157980907497163;0,0782686989333402;0,975717162228467;0,0206241780503357;0,00365865972121058;0,000351652699806873;9,05809804874031e-06;2,22333056287751e-06;0,000108214473623655;0,907926720401755;8,92045376404708e-05
"normal";-0,638262942174399;-0,53045942931133;0,342892999602228;-0,710787663778694;-0,590734622951925;0,381855342068005;0,575382031131703;0,326130207486528;0,0984877613817753;1,62149396515243e-05;1,120006193929e-05;4,67986488569545e-06;3,98030247811145e-05;0,418619977094454;6,97518894262264e-06
"metodo";-2,22818284916736;-0,0214723147100563;-0,581463783914246;-0,967554133519116;-0,00932402242558408;-0,252491705439762;0,961109526434266;7,32417309274777e-05;0,0388172318348141;0,000524912214170751;4,87464229091962e-08;3,57462398210968e-05;0,000105726784574835;1,13074025433277;0,000135179467404837
"malheiros";-1,01345920966856;-0,492955592928135;0,0211124032192586;-0,899104775790005;-0,437332577005275;0,0187301692872747;0,837236757234926;0,162547756756738;0,000215486008344181;0,000112424591465805;2,65989423101468e-05;4,8789246880681e-08;0,000109458318148065;0,551036792420285;3,32360930108047e-05
"intuito";0,218346036649212;-0,373915162462937;0,94454926005893;0,210136569152156;-0,359856540561649;0,909035693754631;0,0689414825950773;0,165907412161193;0,76515110524371;5,39632524364817e-06;1,58253616583573e-05;0,000100984964066185;0,000113189851721294;0,413717099293488;1,93737830916147e-05
"importacao";-1,24435882417479;-0,524246141415822;-1,12620097573208;-0,707708769127392;-0,298156435469662;-0,640508421559168;0,612955648341305;0,0892766564536038;0,297767695205089;0,000163710406974289;2,90573168869273e-05;0,00013409630865242;0,000105726784574835;0,790732471372782;6,61065010890869e-05
"igreja";-2,89650038685454;-0,19893410330003;-0,916179341957111;-0,951403600366161;-0,0653432062271522;-0,300934302814188;0,940550365068003;0,0036406841242738;0,0558089508077299;0,000887017536639459;4,18411397066504e-06;8,87454333659577e-05;0,000105726784574835;1,4858707377449;0,000233424847771291
"governo_federal";-0,0657190938745981;1,0007219424229;-0,780986589433152;-0,0517024043153851;0,787286120730046;-0,614416329123701;0,0036360122588983;0,691828890677851;0,304535097063242;4,88866890317218e-07;0,00011335334382754;6,90390241437347e-05;0,000113189851721294;0,542222287289852;3,327838335522e-05
"andre";-0,132670282971902;-0,340739740654183;-0,631873197223048;-0,181728397992992;-0,466736678437227;-0,865523923623307;0,050337468643064;0,272470370456332;0,677192160900607;1,13845731829597e-06;7,50956912575909e-06;2,58243447031274e-05;6,4679915269311e-05;0,294189004499426;5,59786364622437e-06
"sufragio";0,325170279997375;-0,465738573210293;2,20058001239504;0,143076152172966;-0,204926732461509;0,968263522498926;0,0335060571495595;0,0564047522180657;0,910089190632357;6,44442047254275e-06;1,32204608819878e-05;0,000295145731507048;6,09483816960815e-05;0,883787082866455;4,76055380737554e-05
"resguardar";-0,83444030344854;-0,097594959016501;0,551168177814215;-0,830462877136244;-0,0971297648542158;0,548540990699836;0,787414974365848;0,00883888616984692;0,203746139464322;7,79469547598028e-05;1,06626064549178e-06;3,40076700691874e-05;0,000111946007196884;0,467834133243988;2,45014855988102e-05
"reservatorio";-2,93946409944662;-0,197071646421781;-0,968604956179026;-0,947845318945089;-0,0635467660900681;-0,31233165045089;0,936254772527765;0,00345331072560772;0,0602919167466339;0,000859790033266428;3,86459845075598e-06;9,33575529234275e-05;9,95075619527862e-05;1,51136585166644;0,000227297833604294
"renovar";1,10421646491439;-1,12714925785657;-1,44959607334228;0,515343021293161;-0,526045863695015;-0,676533310113998;0,347567888856666;0,297182828332556;0,355249282810804;0,000133461870719959;0,00013906301136603;0,000230007913680601;0,000109458318148065;0,931821792059132;9,50417657986959e-05
"redator";1,45256328741099;-1,11480658516908;-1,66785518864775;0,586470770112244;-0,450101886917181;-0,673394629617392;0,441451892878059;0,213374222337214;0,345173884784753;0,000191583933493124;0,000112846478154425;0,000252583885386994;9,08006502819174e-05;1,08765669894743;0,0001074169054863
"recepcionar";0,850587811372708;-0,531282654059763;2,5677689849801;0,308556899752737;-0,192726637317468;0,931476828956728;0,148699630606268;0,0476049920503842;0,80369537734333;7,91930521174732e-05;3,089584263429e-05;0,000721706586156591;0,000109458318148065;1,09739424307385;0,000131817820282356
"public";1,49371963634881;-1,38457487515858;-2,58949167829875;0,453398335780168;-0,420268923888832;-0,78600507678074;0,286744002770921;0,202170925871584;0,511085071357518;0,00021647058053594;0,000185991713039832;0,000650563570846674;9,70198729039665e-05;1,38777923762888;0,000186853601448229
"pecuaria";-2,58828675074735;-0,286685241333502;-1,01658432043832;-0,925873761351021;-0,10255213903198;-0,363649332216737;0,907806280331771;0,00913921133880601;0,0830545083294282;0,000558297495735871;6,84938491775829e-06;8,61246986445704e-05;8,33375831354584e-05;1,35149444512138;0,000152219198687987
"operacional";-1,02715943784984;1,09468379762777;-0,736176484154142;-0,614356075367445;0,654743184842593;-0,440315766877918;0,447091324550458;0,416703880954644;0,136204794494899;0,000116797037483249;0,000132658012279482;5,99956808843713e-05;0,000110702162672475;0,764254855848224;6,46595263405167e-05
"deliberar";0,340668666524361;-0,323585521699873;1,35223849879006;0,237973272069932;-0,226039882619695;0,944602928878375;0,0902141576983757;0,0667910275046958;0,84299481479691;1,24144913735997e-05;1,12006367581245e-05;0,000195601032334309;0,000106970629099245;0,564278247047335;3,40605116029672e-05
"criminoso";-1,71948973683849;-0,131186099810204;0,119750880852561;-0,994706873742021;-0,0758897901074671;0,0692746352413344;0,992405151160516;0,00474018311628567;0,00285466572321306;0,000323629384145429;1,88375497374907e-06;1,56966221525832e-06;0,000109458318148065;0,85872389993413;8,07153011484308e-05
"contratual";0,894639576908004;2,96198823201177;0,0465465160606111;0,289106484602675;0,957178764828412;0,0150416994464901;0,100034181097658;0,899805222962298;0,000160595940050767;8,76082456769208e-05;0,000960318793892111;2,37150001243227e-07;0,000109458318148065;1,40725358314894;0,000216767164695124
"companheiro";-0,84169833495132;-0,337850260684747;1,27189924628728;-0,538806086589736;-0,216271993484933;0,81419556980366;0,40217732832467;0,0531719771409274;0,544650694534409;6,60906918505631e-05;1,06481921321316e-05;0,000150915129941901;9,3288339330737e-05;0,660307367370252;4,06742588306835e-05
"coimbrao";-2,43228041793543;-0,242567939139059;-0,500315058073028;-0,974852698926693;-0,0972207021851191;-0,200525186602519;0,967814958768021;0,00789880667603385;0,024286234555954;0,000390004173929297;3,87890162334525e-06;1,65017163048547e-05;6,59237597937208e-05;1,23003068417618;9,97410323819877e-05
"ampla_defesa";0,78111774732851;-0,055238009016284;1,98971987505993;0,365304297344291;-0,0258330861632629;0,930529645954966;0,206087218198168;0,000845714396781725;0,793067067405036;6,60265129958943e-05;3,30188075122272e-07;0,000428419497468329;0,000108214473623655;0,856030904672138;7,92983661462594e-05
"sadio";-2,89077189184226;-0,199182430883797;-0,909189260060855;-0,951877353257938;-0,0655870653994503;-0,299379092802004;0,941121377074946;0,00366648314172594;0,0552121397833344;0,000779569803683891;3,70108806289674e-06;7,71144838178942e-05;9,3288339330737e-05;1,48248214473572;0,000205024756498175
"republica_federativa_do_brasil";-1,64491508011891;-0,0396346879310324;0,237344289705863;-0,989468681386204;-0,0238415240265396;0,142770130937597;0,987338458810566;0,00047039166732449;0,0121911495221257;0,000296166364989543;1,71949000994265e-07;6,16604011314791e-06;0,000109458318148065;0,823585937168409;7,42448981096521e-05
"parente";0,445838020453887;-0,372800498518985;2,97663048306886;0,14700377654569;-0,122921506614923;0,981468386089344;0,0357012315429171;0,020483850950542;0,943814917506525;2,12627167324114e-05;1,48668006774678e-05;0,000947794970657944;0,000106970629099245;1,17390775100656;0,000147411881796337
"mudar";-0,761352890011656;-0,488234307976875;0,428983928219846;-0,760570599282562;-0,487732646818473;0,428543146876031;0,655419780881246;0,221173848488033;0,123406370630729;5,47963577219879e-05;2,25338956351133e-05;1,73964941134942e-05;9,45321838551468e-05;0,467869457766794;2,06932679935613e-05
"minoria";-0,960742251359958;0,129610210179697;-0,111079177005879;-0,984580488986867;0,132826139306123;-0,11383530833363;0,977648464336088;0,0146008122109404;0,00775072345298465;8,38113313850814e-05;1,52534256168068e-06;1,12035141119652e-06;9,08006502819174e-05;0,483408181599836;2,12186110395545e-05
"emergencial";-0,692451664425857;-0,557452491002961;-0,534186814282915;-0,667673965615062;-0,537505409303256;-0,515072238243915;0,530567600640324;0,282167612817878;0,187264786541801;4,89056322777946e-05;3,1695358765165e-05;2,91049112074195e-05;0,000101995251001606;0,47295254602936;2,28147170256738e-05
"dupla";0,231876234700451;-0,353469641211032;2,18592548219438;0,104147239176555;-0,158760932582906;0,981808697688764;0,017981207007629;0,0342878492253192;0,947730943767036;5,75144576629138e-06;1,33649946131278e-05;0,000511134570766395;0,000106970629099245;0,860290815418075;7,91689933068376e-05
"daniel";0,286083682150328;-0,829158850936676;-0,18580736439788;0,319079909662489;-0,924792107204862;-0,207237954297397;0,122799636558898;0,846478698592166;0,0307216648489553;8,24588533570476e-06;6,92670352679886e-05;3,47837950669549e-06;0,000100751406477196;0,406156131058318;1,66202343981437e-05
"conservacao";-2,37070027474971;-0,339595581719917;-1,02957166100588;-0,909418817452358;-0,130271471104621;-0,394951589792715;0,885977691569814;0,0149184324846344;0,0991038759455555;0,000517310291519439;1,06150460099993e-05;9,75688033604119e-05;9,20444948063272e-05;1,25303650600643;0,000144519105972413
"concretizar";-0,254814350795821;0,502680670856591;0,406505124558613;-0,36670023444163;0,723401642319946;0,584996582852633;0,175350825091738;0,559981994817648;0,264667180090639;6,94564074778519e-06;2,70301790132875e-05;1,76765131071952e-05;0,000106970629099245;0,302739049888803;9,80395788861303e-06
"compatibilidade";0,715541188738325;0,167098462228534;-0,0492432424057982;0,971619949199631;0,226899865356596;-0,066866474547902;0,954599138041055;0,0427195148576875;0,00268134710126955;5,66794179274241e-05;3,09101428187696e-06;2,68441333593656e-07;0,000110702162672475;0,364353198573991;1,46960722433454e-05
"colher";0,41768249232612;-0,546320197663752;-0,525820500189214;0,482487492837853;-0,631083819169646;-0,607403516978043;0,2990605580784;0,419846709478319;0,281092732443308;1,8878952536673e-05;3,22983149372747e-05;2,99199166406166e-05;0,000108214473623655;0,379983876687501;1,56248439897982e-05
"capitular";-0,890794946937414;0,0260627655911714;0,80472229316228;-0,741872579983378;0,0217056138644473;0,670189481710638;0,673536030914854;0,000473125094602092;0,325990843990563;7,40257560543413e-05;6,33677603827137e-08;6,04114733256632e-05;9,3288339330737e-05;0,54000253104923;2,72031347562104e-05
"audiencia";0,231259713690893;-0,625348270578764;0,450348067509747;0,287427796152233;-0,777232110043655;0,559728067114878;0,10811527127198;0,648724985984788;0,243159742743226;5,78742423475111e-06;4,23184017815324e-05;2,19473433671984e-05;0,000108214473623655;0,349908852249117;1,32493694638154e-05
"tramitar";1,10394152975832;-0,685482203953374;0,771497186537044;0,730497738886441;-0,45359576258034;0,510513405946364;0,622644639890714;0,197001767816656;0,18035359229263;0,000130363704488367;5,02639851865116e-05;6,36697644528806e-05;0,000106970629099245;0,6960243156424;5,18219050039002e-05
"torno";-0,472481950170048;-0,0245912679934067;0,0472769008620335;-0,993699525655913;-0,051719079070705;0,0994303252096221;0,99190521802358;0,00220491179167786;0,00588987018475726;2,24916626994111e-05;6,09274445381012e-08;2,25190008152906e-07;0,000100751406477196;0,236019889105623;5,61239619474112e-06
"silveira";1,3703340356127;-1,09829347045115;-0,285614634007689;0,770186154606752;-0,617287758059852;-0,160527601992635;0,643960991203485;0,339447893732796;0,0165911150637406;0,00017517827735854;0,000112528923791726;7,61006337008599e-06;9,3288339330737e-05;0,84956210397352;6,73313970464832e-05
"rigor";-0,398436916272554;-0,39047006701955;0,382458193792197;-0,589070516927366;-0,577291899494892;0,565446716202778;0,428345051957495;0,337582365534928;0,23407258250758;1,6586873217288e-05;1,59301871762281e-05;1,52831657832033e-05;0,000104482940050425;0,302873419045942;9,58446123375026e-06
"propiciar";-0,785238639557086;-0,150440004468352;0,208081528786251;-0,950475311782478;-0,182096884881095;0,251867834803497;0,933039737861437;0,0281030292873143;0,0388572328512635;6,6725014250293e-05;2,44913106286029e-06;4,68546190554002e-06;0,000108214473623655;0,404436235128897;1,77004973398091e-05
"preenchimento";-0,14834798033795;-0,728153089777499;-0,189563624165886;-0,193436387641956;-0,94946559444905;-0,247178981496291;0,0460010554086423;0,909451528418572;0,0445474161727972;2,16250174244901e-06;5,21001031769642e-05;3,53104454449235e-06;9,82637174283763e-05;0,344109139331913;1,16355148483545e-05
"organizar";-1,05306756001046;-0,211343692905407;0,504206889581266;-0,887522294163175;-0,178119853186307;0,424944108400414;0,855422882864575;0,0282733078721785;0,116303809263262;0,000111728401773793;4,50017809241828e-06;2,56134847518323e-05;0,000100751406477196;0,566453506950851;3,23280610310853e-05
"oral";1,80772218919081;-1,57003310365385;-2,65211566435162;0,505934606997848;-0,439411589911549;-0,742258464480762;0,345361588698072;0,213775493973612;0,440862917328341;0,000321112023809838;0,000242220451265482;0,000691159228605987;9,82637174283763e-05;1,53035835676947;0,000230133301960173
"optar";-0,84838402928101;0,0537278958058307;0,655035171993521;-0,790533552891747;0,0500642431904059;0,610368964894287;0,73700533402452;0,00242557646873461;0,260569089506765;7,34116389186571e-05;2,94428343476745e-07;4,37632121501018e-05;0,000101995251001606;0,491649538820393;2,46542175158547e-05
"interrogatorio";0,566756450006145;-0,529412014539721;2,15460021388538;0,247499166956426;-0,231191074356337;0,940901083798843;0,0972067339066295;0,0696018268335376;0,833191439259814;3,03649544260232e-05;2,64952045646164e-05;0,000438846953896023;9,45321838551468e-05;0,904371281835337;7,73166835262063e-05
"franco";-1,17373025360038;-0,32315533598603;-0,0121323178835184;-0,964077774681338;-0,265433114838908;-0,00996523519010468;0,941382916111136;0,0585574318530826;5,9652035792543e-05;9,93872536741e-05;7,53384628845768e-06;1,06189519106708e-08;7,214298241577e-05;0,601843549104031;2,61313178168189e-05
"forte";-0,6105673461193;-0,271991417265431;-0,364125929207199;-0,80215723479544;-0,357339586776887;-0,478384981356497;0,727920075366964;0,118537726399372;0,153542198233666;3,9414150662545e-05;7,82159679861154e-06;1,40180703832976e-05;0,000105726784574835;0,356032950001869;1,34018702774617e-05
"fomento";-0,812553158103141;2,27696265468732;-0,856661090969365;-0,31679822427463;0,887742196988703;-0,333995025085871;0,123411899191585;0,795233981566501;0,0813541192419163;6,65203740666059e-05;0,000522351604246112;7,3938255815591e-05;0,000100751406477196;1,15072548633449;0,000133411903762356
"essencia";0,0735946067996677;-0,326523814286749;0,973869762236942;0,0714660213675745;-0,317079727762662;0,945702413041146;0,00826403768550102;0,133493363755541;0,85824259855894;5,92844437589226e-07;1,1670205214545e-05;0,000103812711362583;0,000109458318148065;0,40276183612524;1,77560105729642e-05
"equivalente";0,132093126079748;-0,236751125015228;0,724256696400791;0,170809647409065;-0,306142926492151;0,936536477085016;0,0465868639458123;0,122805208488717;0,830607927565452;1,6711570300588e-06;5,36835128419504e-06;5,02391013666951e-05;9,57760283795567e-05;0,304471710648305;8,87872732198172e-06
"delegacao";0,704793163529962;0,0524708117547599;2,2570250334192;0,297998510378331;0,0221855496766542;0,954308487438858;0,141109366931239;0,000641797007800057;0,858248836060947;4,94287299087214e-05;2,73962835040438e-07;0,000506907640959895;9,95075619527862e-05;0,933431017731722;8,67002884339801e-05
"coprocessamento";-2,93946409944662;-0,197071646421781;-0,968604956179026;-0,947845318945089;-0,063546766090068;-0,31233165045089;0,936254772527765;0,00345331072560772;0,0602919167466339;0,000881284784098089;3,96121341202488e-06;9,56914917465132e-05;0,000101995251001606;1,51136585166644;0,000232980279444402
"contrapeso";0,160989889245829;-0,162546965157625;2,6803541060489;0,0598453202840994;-0,060424137420285;0,996377168173332;0,00601561584576071;0,00503234336657791;0,988952040787649;2,70796213850243e-06;2,76059765993559e-06;0,000750636591219587;0,000104482940050425;1,0326592071467;0,000111419044006979
"colaboracao";0,311436178785323;0,281302469878908;1,55588453038511;0,193259756687998;0,174560473662903;0,965494333219765;0,0607104659976484;0,0406445366493137;0,898644997353029;1,02547044610413e-05;8,36627460181151e-06;0,000255940933692881;0,000105726784574835;0,628833610370309;4,18077231676806e-05
"circulacao";-2,70202966640977;-0,235683322741902;-0,860273884366861;-0,949596818446058;-0,0828281555227623;-0,302333225183441;0,93776895417224;0,00585467745090638;0,0563763683768601;0,000799151275124659;6,08004054739408e-06;8,10069440591882e-05;0,000109458318148065;1,38816360802468;0,000210925982335765
"cassacao";0,842557755107976;-0,484085831340373;2,85805364898781;0,279110276059372;-0,160360912000064;0,946774435491669;0,123532408467334;0,0334623113043134;0,843005280228335;7,15237832104622e-05;2,36099931221175e-05;0,000822984907812331;0,000100751406477196;1,19263539221838;0,000143306702805146
"vacinar";-2,72365432427546;-0,249893278433139;-0,983685406781514;-0,937055593931796;-0,0859741606541868;-0,338430580150401;0,922281442060925;0,00637086332087898;0,0713476946182018;0,000793539456017555;6,67995750047124e-06;0,000103508736438404;0,000106970629099245;1,41097305440437;0,00021296193783756
"travesti";-2,48771485416198;-0,329930783340738;-1,14294119741166;-0,902157927026547;-0,11964782501618;-0,414482174130638;0,877486064533119;0,0126652670010272;0,109848668465858;0,000508055588544686;8,93625824019008e-06;0,000107240247735136;8,20937386110486e-05;1,32123160107083;0,000143307176463103
"rodrigo";0,670609119276098;1,2112014075889;-0,670974332868721;0,4358896576729;0,787269590811359;-0,436127043093543;0,234161029899333;0,626813133429028;0,139025836671639;2,62907433964224e-05;8,57623534757746e-05;2,63193870611877e-05;5,84606926472619e-05;0,689462440573839;2,77897846497342e-05
"recorrer";0,692747703408339;-0,675826268572171;-0,397578896381635;0,662103144212621;-0,645930250164048;-0,379991497729584;0,50598494846479;0,395172932022347;0,0988421195128897;5,07382184279172e-05;4,82897726747703e-05;1,67121248746308e-05;0,000105726784574835;0,484512251167724;2,48195869816587e-05
"pretendido";0,551322624336639;-0,356162536795728;0,236100374466643;0,790389721476482;-0,510603403219753;0,338479324043191;0,689071223878989;0,235981849319964;0,0749469268010532;3,21363577856114e-05;1,34116279218534e-05;5,89356905013761e-06;0,000105726784574835;0,330424487525945;1,15432864938717e-05
"ponderacao";-0,152805380614437;-0,419584430441825;0,518851344583313;-0,223220524241237;-0,612935592647815;0,757946275683797;0,0713014546658741;0,441153235873208;0,487545309460909;2,35249338824812e-06;1,77373953594704e-05;2,71229554490326e-05;0,000100751406477196;0,284700296279237;8,16633056514115e-06
"nocao";-0,896471022991845;0,203608522157925;0,0138391380808557;-0,975054078400782;0,221456483071452;0,0150522523106837;0,959258920188277;0,040605501752685;0,000135578059054903;8,79673042600878e-05;4,53775113654977e-06;2,09636478579719e-08;0,000109458318148065;0,455372500335512;2,26977271694699e-05
"municao";-2,36770861697289;-0,330885147005697;-0,969296943033077;-0,917808516066921;-0,128262913597092;-0,375734151802337;0,896522287344314;0,0143677502592221;0,0891099623964681;0,000557843780082084;1,08945834808971e-05;9,34909928265763e-05;9,95075619527862e-05;1,24407389371636;0,000154009829160599
"indigena";-2,77372752668334;-0,234647376261638;-0,96103446957238;-0,94188716238995;-0,0796802675328365;-0,326342807935006;0,928445547049746;0,00545242742440743;0,0661020255258523;0,000784707031287705;5,6157964240597e-06;9,4201513559664e-05;0,000101995251001606;1,43213528473241;0,000209193430074915
"imperativo";-0,694593060246051;-0,217216475266963;1,09054173204349;-0,529788014939193;-0,16567785057197;0,83179054398126;0,393360248305448;0,0315678320975847;0,575071919596975;5,22091029303133e-05;5,10588319812835e-06;0,000128697446550847;0,000108214473623655;0,550977256816526;3,28513102845152e-05
"idade";-2,27404977348045;-0,115364772144357;-0,867597325855853;-0,93326318352295;-0,0473453553099055;-0,356059331588413;0,918747377880337;0,00194031503827395;0,079312307081394;0,000463125322066409;1,19191427291465e-06;6,74116573456113e-05;8,95568057575075e-05;1,18032166044928;0,000124766889845195
"expedir";-0,203645624147004;-0,365473672834334;-0,0487586457003047;-0,483474813707803;-0,867670575436157;-0,115757837887952;0,271963411480644;0,718790211941961;0,00924637657740214;3,76564282146014e-06;1,21283341613892e-05;2,15869968155755e-07;9,08006502819174e-05;0,194275622721053;3,42709054019753e-06
"exclusao";-0,765994962510907;-0,419062548238966;0,234399335254796;-0,847293553177593;-0,463539596053146;0,259277221588352;0,7685572061353;0,188760758975475;0,0426820348892357;5,91157147192319e-05;1,76932989944256e-05;5,53558939920953e-06;0,000100751406477196;0,434696638018746;1,90381033553811e-05
"doutor";1,4645917006987;-1,25643488081667;-1,15737958516453;0,650885613357244;-0,558377729201698;-0,514356131348815;0,506514286268194;0,305892039330119;0,187593674401715;0,000176093437704988;0,000129595524451327;0,000109966820788461;8,20937386110486e-05;1,02380957404807;8,60495111047004e-05
"dose";-2,93946409944662;-0,197071646421781;-0,968604956179026;-0,947845318945089;-0,063546766090068;-0,31233165045089;0,936254772527765;0,00345331072560772;0,0602919167466339;0,000698579402028972;3,13998624123923e-06;7,58530117502849e-05;8,08498940866387e-05;1,51136585166644;0,000184679489803489
"destinatario";0,759271970448458;2,32285886523455;0,394179788682534;0,306728488926161;0,938381788677524;0,159239608010836;0,113119766231132;0,868798483715602;0,018081750053275;6,3102055464973e-05;0,000590601325548058;1,70073823552085e-05;0,000109458318148065;1,12312109741934;0,000138070831912101
"demorar";1,14518460981206;-1,10656137136611;-1,93722803116004;0,456659356565658;-0,441257767104807;-0,772498423966495;0,288740191871035;0,22122636830061;0,490033439828378;0,000132130209419364;0,000123367887611895;0,00037810516210614;0,000100751406477196;1,06027946378592;0,000113263979689784
"degradacao";-2,7681109374421;-0,247466491460006;-1,03473249595692;-0,933429751252562;-0,083447734136085;-0,348920299128803;0,917912604744705;0,00602000423770552;0,0760673910175949;0,000829186712373185;6,62701804745104e-06;0,000115862135286083;0,000108214473623655;1,43741208476069;0,000223587713581412
"concentrado";1,51098562083148;-1,07282247946006;-2,23391033706861;0,520584617389273;-0,369622895344955;-0,76965613839849;0,369000989772627;0,15264839492789;0,478350615299507;0,000249901828426121;0,000125980840284474;0,000546235908395148;0,000109458318148065;1,2374995029104;0,000167625017860247
"armar";-1,75389897556432;-0,253353094915491;-0,208209951970599;-0,982965899373935;-0,141990762451211;-0,116690462534498;0,975152418218183;0,0166972682765602;0,0081503135052671;0,000298448809063491;6,22749129601649e-06;4,20594577555414e-06;9,70198729039665e-05;0,883622550268187;7,5752031241284e-05
"amparar";-0,812073000965396;-0,16359900259256;0,0835981601507972;-0,975350770253379;-0,196492695855724;0,100406650384772;0,961918211313108;0,0320360491110064;0,00604573957589955;7,13633936855413e-05;2,89632074208686e-06;7,56273338705153e-07;0,000108214473623655;0,411930989868556;1,83626045806138e-05
"alexandre";0,492911864826325;-0,477410046028712;0,333606807513204;0,646014309522127;-0,625697499395421;0,437227802344461;0,489845040951433;0,377079499978152;0,133075459070416;2,26655314344294e-05;2,12623111423409e-05;1,03823859816687e-05;9,3288339330737e-05;0,350379252304376;1,14526008582565e-05
"agremiacao";0,855067455307383;-0,0426029924338155;0,165114861576203;0,980688813261647;-0,0488619673593987;0,189372542067827;0,976417840253252;0,0019890459024979;0,02159311384426;7,54822687592838e-05;1,87380503282141e-07;2,81459894547641e-06;0,000103239095526016;0,430507767225958;1,91340178097092e-05
"trabalhista";-0,278436304241941;-0,542749332070155;-1,16172221477683;-0,212200720348848;-0,413637867905569;-0,885366911804346;0,0692410069688167;0,215893662171069;0,714865330860115;5,01442527173073e-06;1,90532048873825e-05;8,72919169061003e-05;6,4679915269311e-05;0,526432435902575;1,79248166854984e-05
"tematica";0,798807608387236;-0,564717374975785;-0,839004804036664;0,619821648982441;-0,438183175637514;-0,651012002992965;0,484406937549362;0,198663422537999;0,316929639912665;6,50825164067092e-05;3,25268683044314e-05;7,1797421284072e-05;0,000101995251001606;0,570999177690988;3,32545378505002e-05
"sigiloso";0,232830683391596;-0,497760550909441;1,85715210245067;0,12021738626694;-0,257008533177226;0,958902703048248;0,0235384886616533;0,0882813044551311;0,888180206883198;5,66403346290319e-06;2,58872747832916e-05;0,000360363115852306;0,000104482940050425;0,755004243918758;5,95585574639605e-05
"remeter";-0,0549053996371479;-0,471436928380845;1,00073182114294;-0,0495724391163416;-0,425646267649469;0,90353075659666;0,00386817044620908;0,23401965216901;0,762112177384765;3,22473969693832e-07;2,3774519421936e-05;0,000107127253124767;0,000106970629099245;0,439198373375737;2,0634122089717e-05
"po";-1,77969468408067;-0,111002198698885;-0,526592450139265;-0,957193944632514;-0,0597016069025084;-0,283223357956413;0,947763036442253;0,00302553071985388;0,0492114328379006;0,000326990546768223;1,27205928862902e-06;2,86281607757672e-05;0,000103239095526016;0,909481955807694;8,53949847181293e-05
"obice";1,18342332860166;-1,0181873836401;-0,660655938051475;0,698107395759573;-0,600633877674306;-0,38972427301326;0,557950236294496;0,338922405576677;0,103127358128854;0,00014632739365192;0,00010831804364293;4,56032789639082e-05;0,000104482940050425;0,788208040032793;6,49123161843779e-05
"new";-2,48297465315574;-0,216860250753181;-0,411582805071175;-0,982896462946021;-0,0858450863153129;-0,162926867900042;0,977942068010522;0,00612150363002328;0,0159364283594649;0,000306740175964888;2,33983913889801e-06;8,42831066908918e-06;4,97537809763931e-05;1,24914884051362;7,76344478142053e-05
