626.77
583.58
529.25
516.68
515.55
457.08
447.3
428.77
421.44
391.93
349.49
329.34
325.09
294.33
285.85
283.36
281.1
262.02
261.94
251.26
250.29
232.5
228.5
225.47
215.26
209.42
207.21
205.66
202.23
191.29
190.39
190.18
184.32
181.1
180.36
180.25
178.27
178.14
173.61
172.38
169.22
167.87
166.87
165.72
161.87
160.82
160.46
159.02
157.32
152.13
147.14
146.57
143.67
143.42
142.9
138.89
137.02
136.01
129.43
129.22
128.23
124.77
123.9
123.48
122.13
120.85
116.2
114.4
114.01
113.97
110.8
110.62
110.59
109.9
109.57
108.85
108.68
108.57
103.93
102.38
99.9
98.76
97.29
95.51
93.13
92.61
92.61
92.54
90.71
89.07
88.84
87.82
87.45
87.42
87.32
85.18
84.69
84.3
84.21
83.64
83.35
82.21
81.94
81.87
81.01
79.76
79.46
77.58
76.25
76.07
75.53
74.75
73.73
73.68
72.02
70.88
69.24
69.23
69.16
69.07
68.93
67.84
67.37
66.84
66.74
66.67
66.62
66.35
66.22
66.06
66.03
65.2
65.02
64.73
64.42
64.2
64.12
63.59
62.77
62.71
61.91
60.73
60.73
60.3
59.54
58.89
57.53
56.07
55.64
55.44
55.23
55.09
54.53
54.3
53.59
53.37
53.12
53.11
52.96
52.81
52.38
52.29
51.62
51.46
51.19
51.12
51.0
50.65
50.65
50.65
50.36
50.17
50.08
49.83
49.66
49.54
49.41
48.75
48.33
48.22
48.07
47.98
47.64
47.56
47.54
47.54
47.14
47.14
46.5
45.97
45.31
45.17
45.09
44.93
44.9
44.31
44.26
43.59
43.44
43.39
43.1
43.1
43.05
42.75
42.64
42.5
42.28
41.52
40.0
39.97
39.66
39.66
39.61
39.23
39.21
39.12
39.06
39.0
38.55
38.27
38.27
37.81
37.42
37.36
37.31
37.15
37.14
37.04
36.84
36.69
36.49
36.22
35.03
34.84
34.8
34.8
34.77
34.64
34.63
34.52
34.41
34.41
34.4
34.38
34.28
34.12
34.07
34.04
33.92
33.79
33.58
33.52
33.31
33.23
33.14
32.99
32.88
32.63
32.57
32.45
32.29
32.26
32.26
32.15
31.97
31.97
31.83
31.69
30.59
30.59
30.49
30.49
30.33
30.33
30.33
30.14
30.13
30.13
29.94
29.84
29.82
29.31
29.24
28.94
28.9
28.62
28.6
28.6
28.49
28.17
28.02
28.02
27.94
27.75
27.71
27.71
27.71
27.7
27.61
27.61
27.52
27.44
27.43
27.28
27.02
26.99
26.84
26.77
26.68
26.65
26.65
26.65
26.64
26.64
26.64
26.64
26.64
26.64
26.64
26.64
26.64
26.64
26.64
26.26
26.19
25.98
25.98
25.94
25.94
25.79
25.73
25.56
25.56
25.21
25.06
25.06
25.06
25.03
24.76
24.71
24.6
24.08
24.08
23.97
23.97
23.97
23.97
23.97
23.97
23.76
23.72
23.48
23.48
23.24
23.01
22.91
22.9
22.77
22.53
22.53
22.28
21.61
21.53
21.37
21.31
21.31
21.31
21.31
21.31
21.3
21.11
21.11
21.08
21.0
20.78
20.68
20.64
20.63
20.63
20.63
20.62
20.56
