"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"2";"***";"";""
"**";"classe";"1";"**";"";""
" 603";" 4460";"13.52";" -228.230";"relação";" 1.449760e-51"
"  15";"  889";" 1.69";" -227.630";"nível";" 1.959712e-51"
" 780";" 5408";"14.42";" -227.411";"ainda";" 2.187802e-51"
"  37";" 1056";" 3.50";" -226.279";"convenção";" 3.863337e-51"
"  79";" 1356";" 5.83";" -225.545";"passar";" 5.585338e-51"
" 109";" 1559";" 6.99";" -225.380";"contar";" 6.066573e-51"
" 113";" 1573";" 7.18";" -221.960";"pandemia";" 3.379493e-50"
" 102";" 1499";" 6.80";" -221.751";"exercer";" 3.754362e-50"
"  36";" 1031";" 3.49";" -221.159";"proteger";" 5.054050e-50"
"  84";" 1372";" 6.12";" -220.363";"definir";" 7.535268e-50"
